name,key,title,location,jobType,posted,days_ago,rating,experience,salary,education,feed,link,Tools,Soft Skills,Industry Skills,description
Worley,5644607691fd0e6a,Senior Electrical Engineer,Al Khobar,Full-time,Today,0,3.8,[],[],[],https://worleyparsons.taleo.net/careersection/ext/jobdetail.ftl?job=AL%2003GA&tz=GMT-05%3A00&tzname=America%2FChicago,https://sa.indeed.com/cmp/Worley,[],"['coordination', 'design', 'discipline', 'focus', 'innovation', 'professional']",[],"senior electrical engineer - al 03ga company: worley primary location: sau-ep-al khobar job: electrical schedule: full-time employment type: employee job posting: mar 20, 2024 unposting date: apr 19, 2024 reporting manager title: electrical department head : building on our past. ready for the future worley is a global professional services company of energy, chemicals and resources experts headquartered in australia.? right now, we’re bridging two worlds as we accelerate to more sustainable energy sources, while helping our customers provide the energy, chemicals and resources that society needs now. we partner with our customers to deliver projects and create value over the life of their portfolio of assets. we solve complex problems by finding integrated data-centric solutions from the first stages of consulting and engineering to installation and commissioning, to the last stages of decommissioning and remediation. join us and help drive innovation and sustainability in our projects. plan and conduct detailed electrical design engineering activities with limited supervision to meet time and budget objectives established by project work scope and as directed by lead discipline engineer and / engineering manager. liaison and coordination with other disciplines to ensure delivery of multi-discipline projects for clients. provide innovative and cost-effective solutions for clients’ project development, operating problems, and capacity constraints of existing facilities. contribute to the preparation of scope of work documents, construction work packs, technical calculations, and philosophies of quality checking of technical specifications, ensuring all work complies with statutory, regulatory, and quality requirements. overall supervision of electrical engineers, designers, and technical personnel in the execution of the project and development of project deliverables. prepare cost, time and resource requirement estimates on assigned projects. manage design change within project budget and schedule framework. effective interaction with client engineering team for approval of design deliverables. electrical design for the assigned project interacting with other disciplines, client and vendors as required. experience in the production, design, evaluation and specification of electrical equipment and automation systems, package items and electrical bulk items including cabling in detailed design packages. qualifications must have bachelor of science in electrical engineering or equivalent. experience is required in relevant field. saudi aramco experience would be beneficial. moving forward together we want our people to be energized and empowered to drive sustainable impact. so, our focus is on a values-inspired culture that unlocks brilliance through belonging, connection and innovation. we’re building a diverse, inclusive and respectful workplace. creating a space where everyone feels they belong, can be themselves, and are heard. and we're not just talking about it; we're doing it. we're reskilling our people, leveraging transferable skills, and supporting the transition of our workforce to become experts in today's low carbon energy infrastructure and technology. whatever your ambition, there’s a path for you here. and there’s no barrier to your potential career success. join us to broaden your horizons, explore diverse opportunities, and be part of delivering sustainable change."
Worley,80491ea76b7feba4,Principal Renewable Energy Consultant,Riyadh,Full-time,Today,0,3.8,"['15', '5']",[],[],https://worleyparsons.taleo.net/careersection/ext/jobdetail.ftl?job=RIY00OT&tz=GMT-05%3A00&tzname=America%2FChicago,https://sa.indeed.com/cmp/Worley,[],"['analysis', 'communication', 'communication skills', 'creativity', 'design', 'focus', 'initiative', 'innovation', 'professional', 'project management', 'responsibility']",['project management'],"principal renewable energy consultant - riy00ot company: advisian primary location: sau-ard-riyadh job: technical consultants schedule: full-time employment type: employee job posting: mar 20, 2024 unposting date: apr 19, 2024 reporting manager title: location director : building on our past. ready for the future worley is a global professional services company of energy, chemicals and resources experts headquartered in australia.? right now, we’re bridging two worlds as we accelerate to more sustainable energy sources, while helping our customers provide the energy, chemicals and resources that society needs now. we partner with our customers to deliver projects and create value over the life of their portfolio of assets. we solve complex problems by finding integrated data-centric solutions from the first stages of consulting and engineering to installation and commissioning, to the last stages of decommissioning and remediation. join us and help drive innovation and sustainability in our projects. specific accountabilities: execution of the following technical activities: yield assessments and optimisation of wind farms. definition of basis of design and technical specification for wind farms. definition of the wind farm layout. equipment specification and selection (e.g. wind turbine models, electrical bop). revision of the detailed design of a wind farms to ensure that the engineering developed by the epc contractor meets the project requirements and any applicable statutory and regulatory specification. provision of technical inputs and support the study managers in the delivery of consultancy services, such as feasibility and conceptual studies, financial models, cost estimates, market studies and due diligences. deliver and/or review technical inputs and engineering documents timely and with the adequate quality. regular reporting to the project management on the status of the engineering activities. ensure compliance with worley’s standards and procedures, and that the right systems are in place and applied to the project. support the development, preparation, implementation and follow-up of various plans (e.g. schedule, quality, execution, project and interface management) throughout the project during different stages and with all components. essential skills/experience: engineering degree required. master of science preferred. minimum 15 years of experience in power plants projects development, engineering and construction. minimum 5 years of power &amp; renewable energy technologies experience is required, particularly in the design of large wind energy projects. technical competences: deep knowledge of wind technology and the execution of large projects. good knowledge of design software: windfarmer, wasp good knowledge of iec, measnet and other relevant standards. experience in wind resource assessments: site data qa/qc, rsd, tmy file development, uncertainty analysis, measurement design, inclusion of satellite data. technical advisory experience (e.g. pmc, owners engineer, lta, etc.) is preferred, but not mandatory. international experience is required (multinational companies or across different countries and professional cultures). technical / hands-on profile with good communication are key requirements for this role. english is requirement (written and spoken), other languages (netherlands, spanish, french, arabic, others) skills are a plus. ability to report in english, both verbal &amp; in writing. responsible and honest. must be a self-starter, with the ability to take responsibility for its own work, open to creativity. good communication skills and an aptitude for taking initiatives are essential, as is the ability to work in multi-disciplinary teams. collaborative, team builder and leadership. able to create a pleasant work environment. pro-active, practical hands-on approach and results-driven. · multitasking skills. moving forward together we want our people to be energized and empowered to drive sustainable impact. so, our focus is on a values-inspired culture that unlocks brilliance through belonging, connection and innovation. we’re building a diverse, inclusive and respectful workplace. creating a space where everyone feels they belong, can be themselves, and are heard. and we're not just talking about it; we're doing it. we're reskilling our people, leveraging transferable skills, and supporting the transition of our workforce to become experts in today's low carbon energy infrastructure and technology. whatever your ambition, there’s a path for you here. and there’s no barrier to your potential career success. join us to broaden your horizons, explore diverse opportunities, and be part of delivering sustainable change."
Baker Hughes,69898013674ed222,University Internships — LEAD Field Engineering (Saudi) 2024 Opportunities,Dhahran,Full-time,Today,0,4.0,[],[],[],https://careers.bakerhughes.com/global/en/job/BAHUGLOBALR115530/University-Internships-LEAD-Field-Engineering-Saudi-2024-Opportunities?utm_source=indeed&utm_medium=phenom-feeds,https://sa.indeed.com/cmp/Baker-Hughes-5f7f377b,[],"['coaching', 'collaborative', 'commitment', 'communication', 'communication skills', 'design', 'focus', 'innovation', 'insight', 'interpersonal skills', 'passion', 'problem-solving', 'professional', 'responsible']",[],"university internships — lead field engineering (saudi) 2024 opportunities would you like the opportunity to work in a global energy company? do you enjoy taking on challenging projects? join our innovative internship program energy is one of the most critical issues the world faces and at baker hughes we are tackling energy transition head on with all the drive, innovation and technology we are known for. as we shape the future of the energy industry, we believe unique ideas and perspective fuel innovation and our differences make us stronger. the development of energy technology is of utmost importance for a cleaner, greener future. we offer rewarding and exciting internships for students with talent, ambition, and team spirit to help us realize our purpose. the baker hughes internship is designed to enable students pursuing a bachelors’ or masters’ degree to gain hands-on work experience as the foundation of their professional lives. our internships will give you first-hand insights into the processes, systems, and practices that are aligned to ensure customer needs are met through flawless execution and the application of ground-breaking technology. partner with the best you’ll participate in focused training, and team meetings, work on projects, and present your results. during your internship, you will be supported by a buddy and your manager who will ensure you have a valuable learning experience. you can expect to receive coaching and mentoring to enable you to complete assignments and projects to develop your technical and interpersonal skills. you will also have the opportunity to become familiar with the health, safety, and environment (hs&amp;e) and culture of baker hughes. as well as our strong commitment to diversity, equity, and inclusion. as a field engineer intern, you will be responsible for: completing internal projects to deliver customer outcomes and identify business improvements collaborating alongside experienced engineers to assist in various field operations, such as drilling, well testing, or equipment maintenance. collecting data from field activities and assist in analyzing it to identify trends or issues and troubleshooting through problem-solving tasks related to field operations and equipment. inspecting and maintaining equipment to ensure it is in proper working order. keeping detailed records and documentation of field activities, equipment inspections, and safety measures is essential for compliance and future reference. applying health, safety, and environment (hs&amp;e) standards and procedures in all situations to ensure compliance is maintained. fuel your passion to be successful in this role you will: be currently enrolled in a bachelors’ level degree in engineering (all fields), mechanical, chemical, petroleum, electrical, and industrial. have maintained a gpa grade greater than or equal to 3.00 out of 4.0 or the equivalent in your country. be fluent in oral and written english and have effective communication skills. be able to relocate for the duration of your internship (locations vary) be legally entitled to work within the country in which you are applying without company sponsorship or time restriction now or in the future. work in a way that works for you we recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone. in this role, we may be able to offer flexible working patterns. talk to us about your desired working options when you apply. working with us working at baker hughes means being at the forefront of the energy transition. our people are diverse, ambitious, and collaborative. we're on a mission to redefine the energy sector by unlocking the power of engineering, data, and science. about us: we are an energy technology company that provides solutions to energy and industrial customers worldwide. built on a century of experience and conducting business in over 120 countries, our innovative technologies and services are taking energy forward – making it safer, cleaner and more efficient for people and the planet. join us: are you seeking an opportunity to make a real difference in a company that values innovation and progress? join us and become part of a team of people who will challenge and inspire you! let’s come together and take energy forward. baker hughes company is an equal opportunity employer. employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law."
Brixio,3d8e74367a973725,Job Opportunity for Saudi Nationals Only: Operations and Support Engineer - Leve,Riyadh,Full-time,Today,0,,['3-5'],[],[],https://apply.workable.com/j/47D253E5CD,https://sa.indeed.com/cmp/Brixio,[' excel '],"['collaborative', 'communication', 'communication skills', 'initiative', 'passion', 'problem-solving', 'professional']","['metrics', 'monitoring', 'problem-solving skills', 'scripting', 'technical documentation']","are you a skilled professional seeking a rewarding opportunity in the technology sector? look no further. join the esteemed gemalto global services team as an operations and support engineer – level 2, where you will play a pivotal role in tier ii technical support for incidents, problems, and change management of hosted and managed solutions. responsibilities: collaborate within a team on rotational shifts, ensuring 24/7 coverage. provide technical support for cloud, on-premises, and hybrid services. design and implement system changes. enhance internal tools to optimize service industrialization. offer technical guidance for new services and technical analyses. lead efforts to optimize service reliability, performance, and security. provide technical direction during high-risk changes affecting customer slas. facilitate product and technical knowledge ramp-up for tier ii support team. contribute to defining production requirements and meeting contractual slas. manage performance metrics, analyze data, and optimize processes. engage in product and process improvement initiatives. assist in preparing and reviewing technical documentation. requirements proficiency in linux or unix applications, unix or shell scripting, and sql or oracle database queries. knowledge of weblogic administration, ticketing tools, and monitoring tools such as op5, elk, grafana, or prometheus. experience managing production systems in cloud or hybrid-cloud environments. familiarity with debugging methods and tools. understanding of cloud technologies like ansible, dockers, kubernetes, aws, and google cloud. strong communication skills with internal and external stakeholders. fluent in english. analytical mindset, problem-solving skills, and ability to work collaboratively. bachelor’s degree in information technology or related field. 3-5 years of experience in it support and operations. if you are a proactive individual with a passion for technology and a desire to excel in a dynamic environment, we encourage you to apply. join our team and be part of shaping the future of technology solutions. note: this opportunity is exclusively available for saudi nationals"
MM Staffing & Career Consultants,e547f4373310d70f,Civil and Structural Design Engineer,Saudi Arabia,Full-time,Today,0,,['5-8'],[],[],https://jobs.m3consultant.net/jobseeker/79587/civil-structural-design-engineer,https://sa.indeed.com/cmp/Mm-Staffing-&-Career-Consultants,[],"['analysis', 'design', 'discipline', 'professional']",[],"opening: 2 nos. job id: 79587 employment type: full time reference: work experience: 5.0 year(s) to 8.0 year(s) ctc salary: 0.00 lpa to 26.00 lpa function: construction &amp; site engineering industry: oil and gas/petroleum location: saudi arabia posted on: 20th mar, 2024 job description: job description: job title: civil and structural design engineer location – saudi arabia requirements: bachelor’s degree in civil &amp; structural engineering from a recognized university or equivalent professional qualification. minimum 5-8 years experience in civil &amp; structural design. conversant with international design codes of practice, including american, british standards and saudi aramco standards. hands on experience in structural design for skids and industrial facilities using staadpro and/or equivalent software. experience in handling data from piping design &amp; stress analysis report to develop structural model. ability to develop and review connection design, fabrication and shop drawings . conversant with industry standard software, such as autocad, microstation, tekla, cad worx, navisworks review, sp3d and others experience in using microsoft office (word, excel, and powerpoint) technical report writing capabilities. saudi aramco projects experience (preferable) duties &amp; responsibilities: design of facilities as per project specification, contract scope, applicable codes and standards. develop design drawings, documents, calculations, and study reports. prepare and review structural calculations, analyze reports, and prepare bill of materials and specifications. technical bid evaluation and recommend technically compliant offers for po procurement vendor document review and implement vendor data in design package review design deliverables and participate in design review meetings with clients. prepare and review connection design, fabrication drawings and shop drawings. perform discipline check on the deliverables developed to ensure quality. coordinate with design team to carryout design activities as per project schedule coordinate with client, sub-contractor, other stakeholders of the project to carryout design coordinate with site team, provide technical support and clarification to resolve queries during construction. technical evaluation of design packages, verify and develop bill of quantities key skills : autocad civil structural company profile leading epc company in engineering -. apply now interested candidates are requested to apply for this job. recruiters will evaluate your candidature and will get in touch with you."
Novasyte,c9d4f23281a04327,Application Support - AppDynamics,Riyadh,Full-time,Today,0,3.6,[],[],[],https://iqvia.wd1.myworkdayjobs.com/en-US/IQVIA/job/Riyadh-Saudi-Arabia/Application-Support---AppDynamics_R1386240,"https://sa.indeed.com/cmp/Novasyte,-LLC",[],"['communication', 'flexibility', 'insight', 'research', 'written communication']","['metrics', 'monitoring', 'scripting']","senior support engineer - appdynamics riyadh, ksa job description summary diagnosing and resolving issues related to it monitoring systems and tools, while also offering technical assistance and guidance to fellow it personnel and users sustaining it monitoring solutions that encompass diverse facets of it operations, including availability, performance, capacity, configuration, security, and adherence to compliance. generating informative it monitoring reports and dashboards that furnish insights into the condition, patterns, and concerns of the it landscape, alongside recommending measures for enhancement or rectification. collaborating harmoniously with other sehati teams and stakeholders to recognize and prioritize it monitoring prerequisites, aims, and metrics, while also aligning it monitoring endeavors with business objectives and strategies. ensuring comprehensive monitoring coverage of all application and service components within the nphies monitoring tool, which includes but is not restricted to tools such as (appdynamics, nagios, etc.). knowledge and skills: bachelor’s degree in computer science or engineering knowledge with monitoring tools , appdynamics , splunk , nagios work experience as a technical support engineer experiences in shell scripting experience in soap, rest, api and integration experience in linux and windows environments experience in managing databases such as mysql, ms-sql, mongodb. excellent oral and written communication with peers, product teams, management, and customers. ability to work under pressure and flexibility to work out of the working hours to handle urgent incidents/clients’ issues. why join? those who join us become part of a recognized global leader still willing to challenge the status quo to improve patient care. you will have access to the most cutting-edge technology, the largest data sets, the best analytics tools and, in our opinion, some of the finest minds in the healthcare industry. you can drive your career at iqvia and choose the path that best defines your development and success. with exposure across diverse geographies, capabilities, and vast therapeutic and information and technology areas, you can seek opportunities to change and grow without boundaries. regardless of your role, we invite you to reimagine healthcare with us. you will have the opportunity to play an important part in helping our clients drive healthcare forward and ultimately improve human health outcomes. it's an exciting time to join and reimagine what's possible in healthcare. iqvia is a strong advocate of diversity and inclusion in the workplace. we believe that a work environment that embraces diversity will give us a competitive advantage in the global marketplace and enhance our success. we believe that an inclusive and respectful workplace culture fosters a sense of belonging among our employees, builds a stronger team, and allows individual employees the opportunity to maximize their personal potential iqvia is a leading global provider of advanced analytics, technology solutions and clinical research services to the life sciences industry. we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. learn more at https://jobs.iqvia.com"
Worley,7515028039196be9,Senior Piping Stress Engineer,Al Khobar,Full-time,Today,0,3.8,[],[],['graduate'],https://worleyparsons.taleo.net/careersection/ext/jobdetail.ftl?job=AL%2003HB&tz=GMT-05%3A00&tzname=America%2FChicago,https://sa.indeed.com/cmp/Worley,[],"['focus', 'innovation', 'professional', 'project management', 'responsible']",['project management'],"senior piping stress engineer - al 03hb company: worley primary location: sau-ep-al khobar job: piping schedule: full-time employment type: employee job level: experienced job posting: mar 20, 2024 unposting date: apr 3, 2024 reporting manager title: komeit, nasser : building on our past. ready for the future worley is a global professional services company of energy, chemicals and resources experts headquartered in australia.? right now, we’re bridging two worlds as we accelerate to more sustainable energy sources, while helping our customers provide the energy, chemicals and resources that society needs now. we partner with our customers to deliver projects and create value over the life of their portfolio of assets. we solve complex problems by finding integrated data-centric solutions from the first stages of consulting and engineering to installation and commissioning, to the last stages of decommissioning and remediation. join us and help drive innovation and sustainability in our projects. purpose you will provide piping engineering services to worley and its customers, including technical support and supervision within the piping engineering team. responsibilities deliver piping engineering services that meet worley', its customers' and applicable statutory and regulatory specifications, on time and within budget. initiate, manage and if required supervise piping engineering project requirements. perform piping engineering services such as: participate in relevant meetings, prepare progress reports and follow required checking procedures; ensure the project scope is clear and that changes comply with project change management processes; provide assistance and advice during procurement, construction and commissioning activities. for example, write requisitions, conduct technical bid evaluations and write purchase orders. if required, act as the piping engineering lead on specific projects. if responsible for a team: outline project requirements including actively promoting workshare, where appropriate, assign tasks and supervise progress; and ensure the required services meet worley, its customers and applicable statutory and regulatory requirements, on time and within budget. proactively resolve any discrepancies between worley and its customer's requirements. keep up-to-date with the latest developments and technical innovations in piping engineering. if required, assist and support junior personnel within the piping engineering team. communicate effectively with the piping engineering team and project stakeholders, including the customer. identify issues and problems, develop appropriate solutions, and ask for assistance when required. technical and industry experience highly effective technical and practical engineering skills and ability to consistently deliver quality, accurate and timely work to worley and its customers. a sound knowledge of the fundamental requirements of the piping engineering, and the basic requirements of other engineering fields. a sound knowledge of applicable local and international standards and statutory and regulatory requirements. competent use of piping engineering specific software. competent use of relevant software such as ms office suite. substantial technical land practical experience in piping engineering in the same or similar industry including experience in working in multi-disciplinary projects and teams. education – qualifications, accreditation, training required: a recognised and relevant engineering degree. preferred: chartered professional engineer (cpeng) status. relevant postgraduate qualifications in engineering, management, project management or supervisory qualifications or equivalent. moving forward together we want our people to be energized and empowered to drive sustainable impact. so, our focus is on a values-inspired culture that unlocks brilliance through belonging, connection and innovation. we’re building a diverse, inclusive and respectful workplace. creating a space where everyone feels they belong, can be themselves, and are heard. and we're not just talking about it; we're doing it. we're reskilling our people, leveraging transferable skills, and supporting the transition of our workforce to become experts in today's low carbon energy infrastructure and technology. whatever your ambition, there’s a path for you here. and there’s no barrier to your potential career success. join us to broaden your horizons, explore diverse opportunities, and be part of delivering sustainable change."
MM Staffing & Career Consultants,34378190f6bf2b68,Estimation Engineer (Civil/Mechanical/E&I),Saudi Arabia,,Today,0,,[],[],[],https://jobs.m3consultant.net/jobseeker/79549/estimation-engineer-civil-mechanical-e-i,https://sa.indeed.com/cmp/Mm-Staffing-&-Career-Consultants,[],"['accuracy', 'communication']",[],"opening: 10 nos. job id: 79549 employment type: contractual reference: work experience: 5.0 year(s) to 6.0 year(s) ctc salary: 10.00 lpa to 20.00 lpa function: energy &amp; mining industry: oil and gas/petroleum location: saudi arabia posted on: 20th mar, 2024 job description: greetings from mm management! position: estimation engineer (civil/mechanical/e&amp;i) job location: al jubail, saudi arabia experience: 5-6 years job type: 1 year contractual to apply key responsibilities: cost estimation engineering: understand tender requirements, scope, and work limits outlined in tender documents. compile detailed queries for clarification on ambiguous or missing information. attend pre-bid meetings and site visits as necessary. clarify queries with the customer through documented communication. develop execution strategies and identify subcontracted work. prepare comprehensive boqs and accurate cost estimations. collaborate with planning staff to schedule resources. assist in the preparation of technical proposals and ensure accuracy. assist in post-bid clarifications. contribute to the improvement of the company's bidding system. ensure authenticity and update of costing data provided by various departments. company policies and values: uphold the company's qhse policy and core values. terms and conditions: mobilization: within 30 days duration: 1 year benefits &amp; perks: accommodation + tra (provided by gas) - single status paid vacation: 30 days per year medical insurance: provided by the company working hours: 48 hours per week nationality: any key skills : estimation cost estimation company profile leading epc company in engineering -. apply now interested candidates are requested to apply for this job. recruiters will evaluate your candidature and will get in touch with you."
EcoLab,ea58ecffd4db685a,Sr. Application Engineer,Dammam,Full-time,Today,0,3.5,"['5', '5']",[],[],https://click.appcast.io/track/ixszz7h-org?cs=b2&jg=7nm7&bid=lUf2CslKyPxm6i440ZgUYA==,https://sa.indeed.com/cmp/Ecolab,['scala'],"['analysis', 'communication', 'communication skills', 'coordination', 'design', 'innovation', 'leadership', 'passion', 'problem-solving', 'professional', 'project management', 'responsible', 'time management']","['classification', 'problem-solving skills', 'project management', 'report generation']","senior application engineer ecolab company has an immediate need for a senior application engineer. if you are a passionate technical professional with an electrical engineering degree that likes to work in an autonomous, hands-on environment, we invite you to apply. this is your opportunity to join a large growing company offering a competitive base salary and benefits. you will be primarily responsible for working with sales representatives on executing service plans in strategic district accounts. this will involve the completion of agreed upon contractual services in your assigned accounts and providing customers with problem solving support. you will also assist district sales representatives with start-ups of both new applications in current customers, and in transitioning competitively held accounts. this position will also require you to build strong relationships with your assigned customer base to generate a high level of customer satisfaction. what’s in it for you: flexible, independent work environment where you will manage a monthly schedule access to best-in-class resources, tools, and technology grow your income as you drive growth thrive in a company that values a culture of safety to include top-notch safety training and personal protection equipment comprehensive benefits package what you will do: preparing estimates and proposals for projects applying technical standards and procedures to carry out tasks. ensuring all techniques, procedures, and designs meet appropriate compliance standards. troubleshooting and solving any electrical system errors providing input over the design and development of equipment designs as they progress through the structural design process. plc programming professional in instrumentation dosing pumps maintenance dosing pumps programming managing and overseeing the work of junior engineers where applicable supporting the manufacturing of components and resolving any manufacturing queries provide routine service support to engineering projects manager/engineering manager assist sales representatives with plant surveys of prospective customers. assist sales representatives with start-ups of new applications in both existing customers and in new accounts develop strong relationships with the key stakeholders in the strategic district accounts where you provide service support to other district sales representatives. provide technical support to customers; identifying and resolving customer pain points, escalating as required. engage in problem solving by performing system analysis, interpreting data and providing written recommendations to ensure customer operations are performing at optimal levels support services include equipment testing, light maintenance, customer service, service report generation, chemical ordering, chemical inventory management, general labor activities. actively support nalco innovations and technology in the strategic district accounts where you provide service support to other district sales representatives possible travel within assigned sales territory responsible for coordination and technical troubleshooting jobs position details: candidate must reside in: dammam/saudi arabia minimum qualifications: bachelor of science in electrical engineering 25% overnight travel required to support sales territory. must have a valid driver’s license and acceptable motor vehicle record no immigration sponsorship offered for this role physical demands: must have the ability to lift/push/pull/carry up to 55 pounds chest high. preferred qualifications: bachelor’s degree in electrical engineering proficient in english primavera professional in autocad projects milestone 5 years of successful technical support or service 5 years of experience directly related to well service stimulation business preferred. experience in oil and gas industry preferred previous refinery/petrochemical experience water treatment or specialty chemical industry experience working knowledge of boilers, cooling towers, and wastewater treatment systems high computer application literacy (including microsoft office suite, and ability to learn internal business systems) history of working in a field that required autonomy and self-motivation prior experience that required excellent communication skills account leadership experience that includes calling on multilevel plant or facilities management to accomplish company goals. prior experience that demonstrates a strong work ethic and ability to multitask experience working with technical project management. strong communication and personal time management skills experience working with classification society rules for electrical systems. ability to work in a team environment. strong analytical and problem-solving skills strong knowledge of electronic circuit design and development experience working with site inspections, construction supervision, and contract administration. strong knowledge of electrical installation safety about nalco water: discover how nalco water helps fuel 550 million vehicles globally. ecolab’s energy services business, nalco water, provides specialty chemistry programs and related services for upstream, midstream and downstream oil and gas operations looking to maximize production, protect assets and reduce operating costs and environmental impact. through on-site problem solving and innovative technologies, our team provides solutions that help energy customers overcome complex challenges in the world’s toughest energy frontiers. our commitment to diversity and inclusion ecolab is committed to fair and equal treatment of associates and applicants and furthering the principles of equal opportunity to employment. our goal is to fully utilize minority, female, and disabled individuals at all levels of the workforce. we will recruit, hire, promote, transfer and provide opportunities for advancement based on individual qualifications and job performance. in all matters affecting employment, compensation, benefits, working conditions, and opportunities for advancement, ecolab will not discriminate against any associate or applicant for employment because of race, religion, color, creed, national origin, citizenship status, sex, sexual orientation, gender identity and expressions, genetic information, marital status, age, or disability."
AECOM,a92bd3fdfd4ca5f5,Commercial Director,Riyadh,Permanent,Today,0,3.7,[],[],[],https://jobs.smartrecruiters.com/AECOM2/743999974987752-commercial-director,https://sa.indeed.com/cmp/AECOM,[],"['commitment', 'design', 'flexibility', 'integrity', 'leadership', 'planning', 'professional']",['transform'],"company description work with us. change the world. at aecom, we're delivering a better world. whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. we are the world's trusted infrastructure consulting firm, partnering with clients to solve the world’s most complex challenges and build legacies for future generations. there has never been a better time to be at aecom. with accelerating infrastructure investment worldwide, our services are in great demand. we invite you to bring your bold ideas and big dreams and become part of a global team of over 50,000 planners, designers, engineers, scientists, digital innovators, program and construction managers and other professionals delivering projects that create a positive and tangible impact around the world. we're one global team driven by our common purpose to deliver a better world. join us. job description . oversees and manages the delivery, quality and financial success of a major project/portfolio of projects/client account. . accountable for the responsible for the annual business performance of an end market/sub-end market sector or major project/portfolio . establishing the end market/sub-end market business plan, where applicable . developing client relationships and leading client engagement across the end market or project . creates a pipeline of work for the end market by pursuing opportunities to secure new clients and selling additional work to existing clients . drives growth in order to improve profitability. . leads proposals and bids for opportunities within the end market . accountable for a variety of complex deliverables throughout the lifecycle of a large/complex or multiple projects . manages the resources across an end market sector, large project or projects, all within the established budgets . provides leadership and direction, including leading an engaged workforce and developing talent . responsible for internal and external networking . raising the company and professional profile by as an industry leader and/or thought leader . actively manages and regulates project financial performance and takes corrective actions. . acts as the apic project director on at least one active project . manages project services and projects using apic and other systems as relevant . responsible timely cash collection for the end market, large project or projects . responsible for ensuring that any additional work/changes in scope are approved by clients . ensures all deliverables comply with the pds . complies with all qa requirements . interprets benchmark data and presents to clients . presents project deliverables to clients additional information about aecom aecom is the world’s trusted infrastructure consulting firm, delivering professional services throughout the project lifecycle – from advisory, planning, design and engineering to program and construction management. on projects spanning transportation, buildings, water, new energy and the environment, our public- and private-sector clients trust us to solve their most complex challenges. our teams are driven by a common purpose to deliver a better world through our unrivaled technical and digital expertise, a culture of equity, diversity and inclusion, and a commitment to environmental, social and governance priorities. aecom is a fortune 500 firm and its professional services business had revenue of $14.4 billion in fiscal year 2023. see how we are delivering sustainable legacies for generations to come at aecom.com and @aecom. freedom to grow in a world of opportunity you will have the flexibility you need to do your best work with hybrid work options. whether you’re working from an aecom office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed. you will help us foster a culture of equity, diversity and inclusion – a safe and respectful workplace, where we invite everyone to bring their whole selves to work using their unique talents, backgrounds and expertise to create transformational outcomes for our clients. aecom provides a wide array of compensation and benefits programs to meet the diverse needs of our employees and their families. we also provide a robust global well-being program. we’re the world’s trusted global infrastructure firm, and we’re in this together – your growth and success are ours too. join us, and you’ll get all the benefits of being a part of a global, publicly traded firm – access to industry-leading technology and thinking and transformational work with big impact and work flexibility. as an equal opportunity employer, we believe in each person’s potential, and we’ll help you reach yours. all your information will be kept confidential according to eeo guidelines."
