name,key,title,location
AECOM,a99cdb9bab405d44,Senior Planning Engineer,Duba
AECOM,3e9ef9ba52a3ef2c,Associate Director - Project Controls,Tabuk
AECOM,ea6a02cec50ce749,Planner (STADIUM),Riyadh
AECOM,18fcf85ada114a87,"Advisor - Safety, Health & Environment",Tabuk
AECOM,52f85c77b28032eb,"Manager - Safety, Health & Environment",Riyadh
AECOM,da65dab66f858e38,Senior Project Controls (Trend) Engineer,Duba
AECOM,8719dc8336979e35,Senior Urban Designer,Riyadh
AECOM,fa678206ab31273e,Engineer - Electrical (Site),Medina
AECOM,4b2f72d4cc7fbd7c,"Senior Quantity Surveyor - Site Based - NEOM, KSA",Tabuk
AECOM,415e46e5c208c336,Planning Manager,Riyadh
AECOM,fdfecfc2266e08d6,Senior Administrator,Riyadh
AECOM,0c8fe550cc9dcf36,Environmental Inspector,Riyadh
AECOM,0d24e935ea084dbc,Inspector - Electrical,Riyadh
AECOM,687e9e72b483a101,Document Controller,Medina
AECOM,2eadc3c4eef122ec,Senior Engineer - Structural,Riyadh
AECOM,a2d35adc35f066a5,Chief Strategic Planning Engineer,Riyadh
AECOM,a576d5761191f529,Document Controller (STADIUM),Riyadh
AECOM,4d6bc9600005614a,Landscape Architect,Tabuk
AECOM,07a7f607c4bc7b35,Planning Engineer,Riyadh
AECOM,99d4df9abcf3dfb1,Manager - Planning,Riyadh
AECOM,bca40986b51368d4,Administrator,Riyadh
AECOM,3982304d50e07580,Associate - Project Controls,Tabuk
AECOM,f38e4efbdc0e3d0e,Procurement Specialist,Riyadh
AECOM,969d8b656bca34e1,Senior Planner,Medina
AECOM,d3a5a26ee01a122a,Quantity Surveyor,Tabuk
AECOM,91714579a9afbf37,Engineer - Electrical,Riyadh
AECOM,04dddd631c040555,Senior Quantity Surveyor,Riyadh
AECOM,522a5257c08f3e57,Engineer - Mechanical (VHT),Medina
AECOM,a832dcfbd53f858c,Discipline Lead - Civil & Structural (AlUla),Saudi Arabia
AECOM,3b927bcea61e1a5d,Senior Engineer - Environment,Riyadh
AECOM,b706e203e9ceed3c,Quantity Surveyor,Riyadh
AECOM,9c3beb95a47d4d3a,Senior Engineer - Structural (STADIUM),Riyadh
AESG,8f22bf3ac1508c9b,Senior Cost Manager,Al Khobar
AL QIMMA EQUIPMENT FACTORY SAUDI ARABIA,ba204fe30387d42a,QUALITY ENGINEER MANAGER,Saudi Arabia
ALSTOM,165b7aba782317f4,Service Quality Engineer,Riyadh
AWS EMEA SARL (Saudi Arabia Branch),664088e6cad5f9c5,"Data Center Chief Engineer, DCC Communities",Riyadh
AWS EMEA SARL (Saudi Arabia Branch),030c77e8983c9eb6,"Technical Infrastructure Program Manager, Infra - DCPD",Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,2d29317e0293d4f5,"Data Center Senior Electrical Engineer (Field Engineering), Field Engineering",Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,8727946cbda21947,"Data Center Operations Cluster Manager (Saudi National Only), DCC Communities",Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,d86b98c52739d181,Technical Account Manager - Saudi Nationals,Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,bf8a42880f9530cc,"Logistics Cluster Manager (Saudi/GCC National), DCC Communities",Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,a0739c7112ce7a14,"Data Center Infrastructure Delivery Manager, DCC Communities",Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,6c810546e37a9c24,"Cluster Security Manager (Saudi Arabian/GCC national), DCC Communities",Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,acab4660c0349da5,"Data Center Senior Mechanical Engineer (Field Engineering), Field Engineering",Riyadh
AWS EMEA SARL (Saudi Arabia Branch) - H11,db39accc3788748c,"Security Program Manager (Saudi Arabian/GCC national), DCC Communities",Riyadh
AYEN,aa0b6b0621eb0281,FCA (Facility Condition Assessment) & H&S (Health & Safety Assessment) Engineer,Riyadh
Accenture,2374a1e4982acaff,Data Protection Manager,Dammam
Access Talent Group,87f949ad6212a2e2,Mechanical Inspection Engineer,Dhahran
Access Talent Group,0422f885013bb0ae,Cost Engineer,Dhahran
AccorHotel,3b0623faaf451fd8,Engineering Coordinator,Riyadh
Afaq - Warehouse Branch,bd15b47bf600c6d1,"Area Manager, FC Operations",Jeddah
Agility,b95db77fab1997a6,Sales Manager,Riyadh
Air Liquide,42b8e966b1c12a82,Operator,Yanbu' al Bahr
Air Liquide,f952fe2d11ac4a77,Reliability and Maintenance Planning Engineer,Yanbu' al Bahr
Air Products,0c9f81b807c01fa3,Mechanical Commissioning Engineer - (GFU /AGR /HRU),Jizan
Air Products,5b1dd2d44ecf549e,Instrumentation & Control Engineer,Jizan
Air Products,233ed930ecbb3d89,Material Cataloging Engineer,Jizan
Air Products,54ea47bcae81c329,Instrument Technician - Transmission,Saudi Arabia
Air Products,74c4cdaa3ad53a74,Environmental & Sustainability Lead,Saudi Arabia
Air Products,61fdac0312720506,Instrumentation & Control Engineer - Utilities,Jizan
Air Products,77c39b4db28c2364,Control Room Operator - Wind Plant,Saudi Arabia
Air Products,0026cb9fd68e56a5,Field Operator - Wind Plant,Saudi Arabia
Air Products,59a85404cf738f33,Lead Systems Engineer,Jizan
Air Products,f7519694248e2f2a,HRIS Specialist,Saudi Arabia
Air Products,396ad40b06bd228f,Deputy Material Manager,Jizan
Air Products Qudra,42517d7891fbc90d,Reliability and Maintenance System Engineer (Open),Dhahran
Air Products Qudra,a2eded8b1847c16b,Environmental and Sustainability Engineer,Saudi Arabia
Airbus Defence and Space Saudi Limited,d97506f07d979f1c,Information Technology and Communication (IT/COMs) Senior Engineer,Riyadh
Al Safi-Danone Co.Ltd.,a31514ec090439b3,Automation Engineer,Al-Kharj
Al-Futtaim,ae5f3f67c59c475c,Sales Engineer - ELV Projects,Jeddah
Al-Futtaim,2d063aa8b2b3cd77,Head of Planning,Jeddah
AlMosafer,7f898509f7883953,Senior Backend Engineer,Riyadh
AlMosafer,b9ba20660781d7d3,Senior IOS Developer,Riyadh
AlMosafer,631b328532dd840e,Principal Backend Engineer,Riyadh
American Bureau of Shipping (ABS),987ff22acf6cd800,Sustainability Engineer I/II,Dammam
Arab Center for Engineering Studies,eb9e0725674f4b35,Senior Civil Engineer - Materials - KSA,Riyadh
Arab Center for Engineering Studies,f531e750e3a8627a,Senior Geotechnical Engineer,Al Khobar
Arab Center for Engineering Studies,03319dbdffd635ae,Pavement Engineer - KSA,Riyadh
Arabic Computer Systems,e1337d48be917b54,AI Engineer,Riyadh
Arabic Computer Systems,83037bc32335b5d0,Geospatial data engineer,Riyadh
Arabic Computer Systems,7feb9daf89026034,GIS Engineer ( Multiply position ),Medina
Arabic Computer Systems,9b7b496430c76cfd,Data Center Network Engineer - JO292-04,Riyadh
Arabic Computer Systems,fb945b09845a0559,PowerBI engineer,Riyadh
Arabic Computer Systems,71262cd70810e49b,Data Engineer,Riyadh
Arabic Computer Systems,f5e9bdccaac4f0f4,Addressable telephone systems and wireless network systems engineer,Riyadh
Arabic Computer Systems,c877a8081706fb93,Information Security Specialist,Riyadh
Arabic Computer Systems,6e3ea7146532c9d2,Backup and Storage Administrator,Dhahran
Archirodon Group N.V,eb91cd59014c278a,Deputy HSE Manager (Local),Saudi Arabia
Archirodon Group N.V,3aa1bf1abdb55c16,Project Controls Manager,Tabuk
Archirodon Group N.V,6059289ca8749264,Project Controls Engineer,Saudi Arabia
Archirodon Group N.V,ab81c9b18a6562b2,Civil Quantity Surveyor,Jeddah
Archirodon Group N.V,58b7b50308a0de2b,Technical Office Engineer (Civil),Saudi Arabia
Archirodon Group N.V,ecc8442e27f6cb2c,Civil QC Engineer,Al Wajh
Archirodon Group N.V,004227c299b1b0ac,Cost Control Engineer,Tabuk
Archirodon Group N.V,d3b0fdedb530e8d8,Planner,Saudi Arabia
Archirodon Group N.V,e9221661ebb513e6,Technical Office Engineer (Mechanical),Duba
Aricrypta,f093fe947f485a4a,Android developer,Jeddah
Assystem,4628c1806ff9c6bf,Senior Wet Utilities Engineer,Al Khobar
Assystem,e55016cc1000b2b6,BIM Manager,Al Khobar
Assystem,c541a0ca9b116e88,Senior Electrical CADD Designer,Al Khobar
Assystem,f3083ddf60763a5f,Senior Quality Engineer,Jubail
Atkins,cb69be676bd83a41,COMMERCIAL MANAGER,Riyadh
AtkinsRéalis,a4033ce38c32b47c,Design Architect (Hospitality),Saudi Arabia
AtkinsRéalis,ce054c5894bdae70,Facade Architect,Saudi Arabia
AtkinsRéalis,7d13790f8a68d751,Senior Design Manager (NEOM The LINE),Riyadh
AtkinsRéalis,8e8de95a28d92b0f,Lead Testing and Commissioning Engineer,Saudi Arabia
AtkinsRéalis,69ea595e4a255c84,Engineering Manager (NEOM The LINE),Riyadh
AtkinsRéalis,f67d28abd09a1cf9,RISK Manager,Saudi Arabia
AtkinsRéalis,1394feb221551378,Design Manager (Architecture),Saudi Arabia
AtkinsRéalis,ddb63d156b3fbf1d,Protection Engineer - Saudi National,Saudi Arabia
AtkinsRéalis,fb2fdc26097b1481,Planner (NEOM),Riyadh
AtkinsRéalis,85ed9ae271bf03b3,Learning and Talent Development Manager,Saudi Arabia
AtkinsRéalis,4998ac80dc6f4e3f,Procurement/Supply chain and logistics manager,Riyadh
AtkinsRéalis,2b876189eed57801,ICTS Engineer,Saudi Arabia
AtkinsRéalis,79cdcd6506098fd1,Associate Director,Riyadh
AtkinsRéalis,e0094fa5f547d827,Design Manager (NEOM The LINE),Riyadh
AtkinsRéalis,c1481e6c6faa5d1d,Mechanical Engineer (Saudi National),Riyadh
AtkinsRéalis,f6c33e79e8733b34,Senior Process Engineer,Al Khobar
AtkinsRéalis,299eee5ffe74cdf9,Buildings Technical Director,Riyadh
AtkinsRéalis,75921cb01e18564c,Environmental & Drainage Engineer (Saudi National),Riyadh
AtkinsRéalis,71cf9685be97dffc,Senior FLS Engineer,Saudi Arabia
AtkinsRéalis,b15f3799a9a11720,Associate,Riyadh
AtkinsRéalis,d7145752145b1b31,Junior Concept Designer,Riyadh
AtkinsRéalis,912606d650ec2f5a,Senior Sustainability Engineer,Saudi Arabia
AtkinsRéalis,85aae00a2353eff9,Manager (PMO),Riyadh
Atlas Industrial Equipment Co,af67549ccdfbfa90,Project Engineer,Dammam
Aveva,46ea0949e2d4062c,"Market Awareness Specialist, Middle East and Africa",Al Khobar
BAE Systems,40cc3fab7e6c4279,Typhoon Mechanical Technician Supervisor,Ta'if
BAE Systems,50d28fb0f23da8e4,Typhoon Avionic Technician Supervisor,Ta'if
BAE Systems,52b2436f89c9a009,Aero-Science Instructor (Academic),Riyadh
BAE Systems,9ab3c25df9029e00,Supply Chain Manager,Ta'if
BAE Systems,9b2c5cbcfca58459,Capability Insertion Senior Coordinator,Ta'if
BAE Systems,35c7cccb5382f4cb,Typhoon Armament Technician Supervisor,Ta'if
BAE Systems,8b74ffd1296fa12a,Principal Procurement Officer,Riyadh
BAE Systems,61528db0815f5f13,Applied Science Instructor,Riyadh
BAE Systems,bb45f7f8c2f7234e,Avionic Maintenance Technician,Riyadh
BAE Systems,fb027b7023194ddb,Metrology Engineer (Calibration),Dhahran
BAE Systems,c44ea2658303e4a9,Fuel Systems Maintenance Technician,Al Majma
BAE Systems,a1fc9dab75626aa7,Egress Technician,Dhahran
BD,c46d2fed9e554c6d,Customer Support Specialist,Riyadh
Beckman Coulter Diagnostics,f0d6e76778e5983d,Field Service Engineer - Invitro Diagnostics,Riyadh
BlueWater Federal Solutions,dc68256f8f293f60,On-Site Engineer,Riyadh
British International School Riyadh (BISR),01ad151ac04a13e1,IT Systems Engineer - Whole School - Required Immediately,Riyadh
Bühler,35ed03c8a0a6e4df,Service Sales Manager,Riyadh
CONSTURCTION COMPANY LTD,543cf079ff72412f,Mechanical Engineer,Saudi Arabia
CSI,7e5503907340ff50,Senior QA & QC Engineer,Riyadh
CSI,eee00edb48a4ed79,Sr. Cx Mechanical Engineer,Riyadh
Capgemini - Zcomme,7d82dc365ca536e0,Metadata Tech Lead,Riyadh
Capgemini - Zcomme,84acfe9a0b6a854b,Metadata Architect,Riyadh
Carrier,f1b4df096310ebc2,Senior Consultant Coverage Engineer - Applied,Riyadh
Ceenex Global LLC,6ae3abe433012738,Deskside Support Engineer,Jeddah
Chemdelves,800e1d1426699a4d,Computer Vision Engineer,Saudi Arabia
Ciena,d8b272bcc54eed24,"Director, Sales Engineering- MOFN (EMEA)",Abu Dhabi
Colour Track Electromechanical LLC,9531055bb089eaf0,Senior Electrical Engineer (Data Center Experienced),Riyadh
Colour Track Electromechanical LLC,624f44991ba35cfb,Electrical QA/QC Engineer (Data Center Experienced),Riyadh
Comprehensive Business Services CBS,8fc4105916725ce6,Alibaba Cloud Engineer,Riyadh
Comprehensive Business Services CBS,4bbe889bad76ab34,Project Controls Engineer,Riyadh
Comprehensive Business Services CBS,213d5c8f87498542,Cost Control Engineer,Riyadh
Comprehensive Business Services CBS,8281d837d2daebaa,Telecom engineer,Riyadh
Creative Chaos,96c8e8c4b3224f5f,Senior Data Scientist,Jeddah
Cundall,b5a7a7576b028719,Graduate Structural Engineer,Riyadh
Dar Al Riyadh,84582233fbfdd400,Senior Civil Engineer - Roads & Grading,Riyadh
Dar Al Riyadh,bd3bfcb5c9b9b253,Hydrology Engineer,Riyadh
Dar Al Riyadh,c72eaa88bb8ce437,Senior Planning Engineer,Riyadh
Dar Al Riyadh,60bb24b74ebbd9ca,Project Engineer,Jizan
Dar Al Riyadh,3a912db32a7b0c71,Planning Director,Tabuk
Deutsche Bahn AG,f58af75ece514d57,VAC - Spare Parts Specialist & Senior Estimator Engineer (f/m/d),Riyadh
Deutsche Bahn AG,cd0c526f36c71b99,People Movement Consultant (f/m/d),Riyadh
Devoteam,55be13d3a61a867b,Senior Data Consultant,Riyadh
Devoteam,faf79686b5830d56,Senior Apigee Engineer,Riyadh
Devoteam Middle East,9c0c524db9db54d4,Google Cloud Engineer,Riyadh
Devoteam Middle East,371e9542d04a80bf,Senior Apigee Engineer,Riyadh
Digital Grid,f18be16c0fc32db5,Enterprise Architect,Saudi Arabia
ENGIE Solutions LLC,ab32a56ed47fc684,Data Center Electrical Technician,Riyadh
ENGIE Solutions LLC,11f6bdde89949405,Data Center Mechanical Engineer,Riyadh
ENGIE Solutions LLC,4e1f97e584531b9b,Data Center Electrical Engineer,Riyadh
ENGIE Solutions LLC,68b6a3b0e7053c5c,Data Center BMS Operator,Dammam
EPAM Systems,d8491687ea4ba9d1,Senior/Lead Data Scientist,Dammam
Eaton,028c9bd3b4bd0a3f,Life Safety Service Sales Engineer,Riyadh
Eaton,98be6d15e5133566,PQ Service Sales Engineer,Riyadh
Ecolab,f0967561ce593b1e,TPM Engineer,Dammam
Ecolab Inc.,924b48bbf604b86a,Application Engineer,Riyadh
Egis,b9c950f0ab88a32f,Hydrological Engineer (Design) M/F,Riyadh
Egis,3365a626c3f54a1b,Senior Quantity Surveyor M/F,Medina
Egis,7d72a7497e2179de,ORAT Engineer M/F,Riyadh
Egis,c427d8200781d200,ORAT Lead Engineer M/F,Riyadh
Elliott Company,b71732883c35633e,Application Engineer,Saudi Arabia
Emerson,27f46baa42a7f5fd,Order Engineer,Jubail
Endress and Hauser Arabia LLC,d695a464af3a0e58,Project Engineer,Dammam
Expertise Recruitment,97d3294d2d621b0e,QA/QC Manager,Jeddah
