name,key,title,location
Computer Network Systems,b5bb02a453ca4a20,Autodesk Business Development Manager,Jeddah
Convertedin,ca1d10dad908978c,Senior Business Development Executive | KSA,Riyadh
Danone,9d307bb8e84d5096,Healthcare Nutrition Specialist - Riyadh,Riyadh
Danone,b66e5461e4e53fdf,Healthcare Nutrition Specialist - Qassim,Riyadh
DataPillar,08044a7bf245563c,GCP Lead,Riyadh
Deloitte,ab69ce57777855a0,Senior | Data Analytics | Audit & Assurance | Riyadh,Riyadh
Denodo,a8a65f5fe34a5190,Data Engineer,Riyadh
EMP GoWin,30901194d2142cd6,Sr. Sales Executive / Sales Manager (IT Services - Oracle/SAP/Microsoft ERP),Mecca
EY,bf00cbc87ca12ae4,Senior Consultant - Technology Consulting - SAP Consultant - Riyadh - KSA,Riyadh
EY,eb697ad9f95649af,Manager - Technology Consulting - SAP HCM Project Manager - Riyadh - KSA,Riyadh
EY,758945d5f5aabb7d,Manager/Senior Manager- Technology Consulting - SAP HCM Lead - Riyadh - KSA,Riyadh
EY,0c0121407e30f6c5,Manager - Technology Consulting - SAP Finance Project Manager - Riyadh - KSA,Riyadh
EY,200211f8e71b54f9,Receptionist - Jeddah (KSA nationals only),Jeddah
Eaton,02b663dd49ba3dae,Life Safety Service Sales Engineer- Riyadh KSA,Riyadh
Edelman,7b49a40355a7db4c,"Director, Corporate Communications",Riyadh
Element Materials Technology,0d90eda5712896b6,Business Development Manager,Dammam
Elliott Company,4c9fa3589cd0a6de,Workshop Engineer - Turbomachinery,Saudi Arabia
Elsevier,b000f6ef0a405d68,Solution Engineer / Sales Consultant,Saudi Arabia
Emdad Recruitment,f7982b44946c0e04,Hikvision Sales Specialist,Riyadh
Etoile Group,6d27d56595558ed6,Client Experience Manager,Riyadh
FAMA Technologies,9bca9d69418e3336,Sales Executive,Riyadh
Flex-I Partners,a53258cac787e663,Sales Manager - BFSI - Saudi Arabia - IT Services firm.,Saudi Arabia
Fluke,d505b59fb3dd197f,Area Sales Manager,Mecca
Fluke,a632f3c0351efdb0,Key Account Manager KSA,Riyadh
Frost & Sullivan,86df00bfd2cb7ea0,Senior consultant - CMN,Riyadh
GE HEALTHCARE,a6bb9626a58ccf06,"Lead Applications Specialist - Solutions for Enterprise Imaging (SEI), Emerging Markets",Riyadh
GE HEALTHCARE,a225483533f2b429,"Lead Project Manager, Solutions for Enterprise Imaging (SEI), Emerging Markets",Riyadh
GSK,fc4417006737e4b2,Medical Representative Abha,Saudi Arabia
Galderma,a93ef9a88f647f2e,Key Account Manager Western & Southern Zone - Cx & Rx,Jeddah
Giza Systems,565d81ac95656e7e,Data And BI Engineer,Riyadh
Giza Systems EG,0319fa3b13529fdc,Application Management,Riyadh
Giza Systems EG,a9b54354ec4742b7,Data Architect,Riyadh
Giza Systems EG,0a6a6c5d747dc75d,Data & BI Engineer,Riyadh
Giza Systems EG,34b00539094b494a,Business Intelligence Engineer,Riyadh
Giza Systems EG,1945eddd41cc86c9,Senior Presales Consultant,Riyadh
Giza Systems EG,3af1de517a1bc7b7,Senior Business Intelligence Engineer,Riyadh
Golf Saudi,34126ffdf17b2bd4,Financial planning & budget controlling Sr. specialist,Riyadh
HERE Technologies,d198dcf604b68ede,Sales Solutions Architect- Riyadh,Jeddah
Hikma Pharmaceuticals PLC,79848ced9cc9ed39,Regional Product Manager KSA & GCC,Riyadh
Honeywell,43c5821a06df28b4,Senior Sales Account Manager,Riyadh
Husky Technologies,c031122cefd422c9,Service Technician Saudi Arabia (m/f/d),Saudi Arabia
ILF Consulting Engineers Saudi Arabia,a51e317c753d3911,Human Resources Department Manager,Riyadh
IQVIA,1fbf7cacf839c19b,Senior Consultant - Primary Market Research,Riyadh
IQVIA,c7cef29ff3e24632,Engagement Manager - Real World Evidence,Riyadh
IQVIA,ffb487d8fbaecea1,Client Relationship Manager,Riyadh
IQVIA,472570002a575b08,Project Manager - Patient Support Program,Riyadh
"ITT, Inc.",5fc15ba714c8e4c1,Area Sales Manager,Dammam
Important Project Company Limited,a781ef3d4feb4e54,Solution Architect - Pre-Sales,Riyadh
JATO,76fc06060f8cf7ba,Automotive Data Specialist,Saudi Arabia
JLL,460b4ef00b9132bd,Tech Advisory and Sales Lead - Middle East,Riyadh
John Wood Group,308591dc55d46b5e,Business Development Manager,Saudi Arabia
Julphar,67ac245217d90bf7,Medical Representative (KSA - Eastern Region),Saudi Arabia
KANTAR,b6523ce9c35c7149,Research Executive,Riyadh
KBR,a1237b78a12226f7,Business Development Leader in Saudi Arabia,Al Khobar
Kitopi,31de9545e9d69ded,Barista,Riyadh
Kitopi,aaef41544fdced84,Front of House Supervisor,Riyadh
Kitopi,7615a5bb6fc15e90,Dispatcher,Riyadh
Kitopi,0a148e9e89da9e21,Associate Partnerships Manager,Riyadh
Kitopi,daf053e83b2c6550,Floor Manager,Riyadh
Lilly,d74861dec5a52bac,"Product Specialists - Metabolic, Alahsa & Dammam (x2)",Riyadh
Lucid Motors,82cf63a0a652497d,Commercial Counsel,Riyadh
Lucidya,968e627e612f7dfb,Customer Success Professional,Riyadh
Lucidya,33ff428eb9752773,"Digital Analyst, Strategic Accounts",Riyadh
Lucidya,1c7a8eaf5f30167b,Project Manager,Riyadh
Lucidya,b7e543441bb06380,Business Analyst - Insights (CX),Riyadh
Lucy Electric,aea5d5324115fcdd,Fabrication Team Leader,Dammam
Lucy Electric,7f2309afc452597a,Purchasing Specialist,Dammam
MAN Energy Solutions,9a9f59062b8b8b53,Sales Manager - Power,Saudi Arabia
MAN Energy Solutions,a60680695e5f23e4,Regional Sales Manager Retrofit & Upgrade 4-stroke,Saudi Arabia
MOVENPICK,4ef2ee5f7842ab75,Sales Manager,Turaif
Mace,0727d50dd81ec357,Associate Director - Procurement Advisory (M4),Riyadh
Maersk,5b9d7c0563909040,People Partner,Jeddah
"Marriott International, Inc",8780cad48e3c0946,Dir-Sales & Marketing-C,Medina
"Marriott International, Inc",fafaa0de3225ba64,Director of Culture & Entertainment,Saudi Arabia
"Marriott International, Inc",5f12cd0cb9d635d5,Cluster Dir-Sales&Marketing,Riyadh
Masimo,4bcf5e9696b80cfa,"Director, Marketing, MENAT",Riyadh
Mastercard,308684bb04c63aee,"Associate Managing Consultant, Program Management, Advisors Client Services",Riyadh
Mastercard,e32bfd86e7541582,"Senior Vice President, Product and Solutions, West Arabia",Riyadh
Mhab Food company,36ef5b5c5ad5fe2b,Branch Manager,Riyadh
Microsoft,4a958f5f732eb7fe,Ru’aa Program: Marketing Internships Opportunities,Riyadh
Microsoft,3d4a1b65b64a2b82,Ru’aa Program: Partner Development Management Internship Opportunities,Riyadh
MinIO,c288b7e952b3ec71,Business Development Representative,Riyadh
Miraval The Red Sea,39ef11c636fd1e7f,DIRECTOR OF REVENUE,Saudi Arabia
Mott MacDonald,d69288df796324d2,Bid Coordinator,Riyadh
Mozn,5b173d0ad482ed05,Software Engineering Team Lead,Riyadh
Mozn,e902809ad10e9fa0,Financial Planning and Analysis Lead,Riyadh
Mozn,cf9beb78ed51a464,Data Engineer II,Riyadh
Mozn,1f91b218c6cf7ab7,Staff Product Manager,Riyadh
Mozn,9c2de3c0dfe51686,Sales Development Team Lead,Riyadh
Mozn,decf264a774c6c48,Data Scientist,Riyadh
Mozn,ce14bdeacfef4c9c,Strategy Manager,Riyadh
Mozn,9735cad192876db2,Data Scientist,Riyadh
Mozn,712fc05b2d282dbd,Data Analytics & Rewards Team Lead,Riyadh
Müller`s Solutions,06351b502a1144c5,Data Strategist,Riyadh
NASMAK Technologies Pty Ltd,52bb8ce858c63074,"Business Development Manager - Riyadh, Saudi Arabia",Riyadh
NTT DATA,3666e5f2c7e4260e,Bid Specialist,Riyadh
NTT DATA,0e5cc137781ace8b,SOC Analyst L3,Riyadh
NTT DATA,ca0304c8111b7675,IAM Consultant | SailPoint,Riyadh
NTT DATA,908ebe956230b3cd,Legal Advisor,Riyadh
NTT DATA,7b3d02366fff5841,IT Systems Engineer,Riyadh
NTT DATA,f3f1f71c817762af,Human Resource Business Partner - KSA,Riyadh
Nahdi,53dfee070741ead7,Clinic Operation Department Manager - Riyadh (207070),Riyadh
Nahdi,69fd80e49e66e9d6,IT Internship,Saudi Arabia
Nahdi,4627eac8b0b2a326,Clinic Operation Manager - Riyadh (207072),Riyadh
Nahdi,877559f9c7b01c7d,Business Data Analytics Senior Manager (2022649),Jeddah
Nahdi,b211f800f804a147,Clinic Operation Director (207090),Riyadh
Nahdi,6311751d3ba96ef6,Clinic Operation Department Manager (In-house Clinic Al Jubail)-202493,Jubail
Nestle Operational Services Worldwide SA,836ac5cb9e6e22c2,Key Account Specialist ( Riyadh ),Riyadh
NielsenIQ,eac3bb1459184d99,Senior Research Manager - Analytical Sales,Jeddah
NielsenIQ,270078f1db345c3f,Senior Manager,Riyadh
Nintex,01fcce59e31fff29,IT Service Desk Analyst,Riyadh
One Services,c5014caf6b30662c,Business Development Manager / Director,Riyadh
Otis,d80608bf2c6d7f5e,New Equipment Senior Sales Engineer,Jeddah
P2H Arabia,76aae5d1774673d3,DB Architect,Riyadh
P2H Arabia,2dc00ebe848b4f0d,Data Architect,Riyadh
Palo Alto Networks,0969eb1c36900e8f,"Domain Consultant, Cortex",Riyadh
Perfect Vision,a4790610b88d4ac4,Country Sales Manager,Dammam
Perfect Vision,db7dade836f4158c,AI Developer,Dammam
Pixomondo,2d152227d0a9feb8,"Project Accountant - Based in Riyadh, Saudi Arabia",Riyadh
Proofpoint,9121eb13d2c93c21,"Sr Business Development Representative, KSA",Riyadh
Publicis Groupe Holdings B.V,ca8ebb26bad01567,Senior Executive - Talent Transformation Management,Riyadh
Publicis Groupe Holdings B.V,8fb1a87d16249b8c,Associate Business Director - Communications Consultancy,Riyadh
PwC,58b554993ef7bb42,Analyst Business Intelligence,Riyadh
PwC,a9c44f9fab37f746,"Manager - Technology - Riyadh, KSA",Riyadh
PwC,72c54d8762db2c53,Lab Technologist - Senior Associate,Riyadh
PwC,f023095e331702b9,Associate - Digital Services - KSA (Saudi Nationals),Riyadh
Qureos Inc,b3f1cacce044eb40,Key Accounts Manager - ADEKA AL OTAIBA MIDDLE EAST,Riyadh
Qureos Inc,3acc0690193f9be9,Marketing And Business Development Manager - ACTS,Jeddah
Qureos Inc,a42ef4a693a1be44,Medical Representative - Marcom Comprehensive Arabia DMCC,Najran
Qureos Inc,e41b7ce210336ae0,Procurement Supervisor - Alhokair Group,Saudi Arabia
RELX,b48d25b420fc300b,Solution Engineer / Sales Consultant,Saudi Arabia
Rawabi Holding Co.,c07942044780df52,Product Specialist - Chemical (Sales),Al Khobar
Rentokil Initial,98e0ae19179f213c,Sales Consultant,Riyadh
Rider Levett Bucknall,3e09a5c816b8f3b1,Senior Opportunities – FRICS or MRICS,Riyadh
Rider Levett Bucknall,5b3b3b6fc5396a79,Director - Cost Management,Riyadh
Rider Levett Bucknall,32111b13153cae5e,Senior Contracts Manager,Riyadh
Rider Levett Bucknall,a54da6b463b6488c,Associate Quantity Surveyor – Cost Plus Contracts -MRICS,Riyadh
Rider Levett Bucknall,95e455a2457502b9,Senior Project Manager (Luxury Accommodation),Al Ula
Rider Levett Bucknall,2b83ef070c8559d5,Head Estimating Manager,Riyadh
Rider Levett Bucknall,ac98a2a731820d81,Senior Quantity Surveyor (Pre Contract Services),Riyadh
Rider Levett Bucknall,169646b7aeb09108,Senior Commercial Manager - Cost Plus Contracts (Overtime Pay for 6th Day),Riyadh
Rider Levett Bucknall,5f18f758f71da07d,Associate (Pre Contract Services),Riyadh
Rider Levett Bucknall,5d58512bcaa316a4,Contract Manager,Al Ula
Rise,1ed75a39daa986b9,Transaction Advisory - Engagement Leader,Riyadh
S&P Global,3492bd8357bc6de5,"Associate Director, Saudi Arabia - Client Coverage (S&P Dow Jones Indices)",Riyadh
S&P Global,6d6a343768c4420c,Desktop and Channels Sales Director – Kingdom of Saudi Arabia,Riyadh
S&P Global,be5bd066320546b6,Economist,Riyadh
S&P Global,d314afbd21c693cd,"Editor, Middle East Oil News",Riyadh
SAP,d2498ef2137888c9,Customer Success Manager - SAP Early Talent Program for Customer Success - Saudization,Riyadh
SAP,f0ee50d79aeebf1c,Sales Account Executive - SAP Early Talent Program for Customer Success - Saudization,Riyadh
SAP,ab87bb088fbc6143,Enterprise Customer Success Manager - SAP Academy for Customer Success - SAUDI ARABIA (Hybrid),Riyadh
SAP,667f79272eb0b0e0,"Technical Quality Manager, KSA Nationals",Riyadh
SAS,0ff92c2a84b20986,Sr Account Executive - Public Sector,Riyadh
SAS,6412a31ae5b11696,Senior Customer Success Manager,Riyadh
SAS,8944d96249e631fa,Senior Alliance Manager,Riyadh
SEIDOR,0d33d330084104be,Analytics Project Manager ( KSA ),Riyadh
SOFITEL,98613b3a1f8ea3ba,Revenue Analyst,Medina
SYSMEX Saudi Arabia-LLC.,88be3e5f2a7e9041,Business Analytics & Commercial Excellence Manager,Riyadh
Salla,cf407fd983f16f02,Technical Sales Consultant,Riyadh
Sanofi US,c4ab57725c5fc163,Key Account Manager Specialty Care - Abha,Jeddah
Saudi Business Machines,b68b857a9a836e2c,IFS Technical Architect,Saudi Arabia
Six Senses,fa8fb4cdc3ed3da7,"Sales Manager - Six Senses Southern Dunes, The Red Sea",Saudi Arabia
Squadio,d75a629f02e1f6eb,Business Intelligence Analyst - Saudi National,Riyadh
State Street,d4b3e9f73f62df02,"Senior Consultant, Implementation Services, Charles River Development, Assistant Vice President",Riyadh
Stryker,344a070132f9c889,Manager RAQA MENA,Riyadh
Stryker,65ca13d83ba63bff,Enabling Technologies Manager KSA (Imaging/Navigation/Robotics),Riyadh
Sweater,20fc62ac4943f651,Product Specialist,Riyadh
Swiss Hospitality,2398e584d0a026ee,Account Manager,Riyadh
The Cigna Group,6418972f7a68b9fe,Senior Data & Analytics Analyst,Riyadh
Transmed,d41e7f16f42713ae,Merchandiser,Jeddah
Transmed Holding Limited,97d25a3bc1ab2bf8,Merchandiser,Jeddah
Vanderlande Industries,2693fbfde9072041,Process Engineer I,Jeddah
WTW,a7d553b0c9778f84,New Client Acquistion RDI Saudi Arabia,Riyadh
WebEngage,2728a1122e4a4777,Strategic Account Manager - KSA,Riyadh
Werfen,673d2b304e0d90c3,Product Specialist ACDx - Middle East,Riyadh
XA Group,933c8d8d992bb6df,Business Development Manager,Riyadh
Yokogawa,0ce8f62a242b5011,Cyber Security Engineer,Jubail
Yokogawa,19f19deff7d2ff7d,Sales Leader,Al Khobar
Yokogawa,97cf96b314df689c,Service Engineer,Jubail
Yokogawa,6f8e955dcc343984,Senior Account Manager,Al Khobar
Yokogawa,ced782fda96f9bc1,Service Analyzer Engineer,Al Khobar
Yokogawa,135426ad76f99dfa,Service Engineer,Jubail
Yokogawa,5692978d3b7eadfe,Sr. Project Engineer,Jubail
Yokogawa,ca39002c5d8c4b26,Service Sales Engineer,Jubail
Yokogawa,1727d4428e1b8b04,Sr Sales Engineer (Saudi Aramco Account),Al Khobar
Yokogawa,f5db41bfc226c64c,Sr. Cyber Security Engineer,Jubail
Zoll Medical Corporation,acc6a5680d72f953,Strategic Account Manager - Hospital - MEA,Saudi Arabia
aramcoservices,4c01a8b9893f9fe4,Generative AI Expert,Saudi Arabia
aramcoservices,c790605c63e646d6,Transfer Pricing Analyst,Saudi Arabia
aramcoservices,4801390b320d585e,Plng & Perf Mgmt Specialist,Saudi Arabia
aramcoservices,dd765bd8f6a8bd31,P&PM Specialist,Saudi Arabia
aramcoservices,fe57443457356689,Lead Plng & Perf Mgmt Analyst,Saudi Arabia
iHorizons,f35c2400251ba36b,Software Sales Executive,Riyadh
invenioLSI,d3daeb413668ba99,SAP Associate Service Delivery Manager,Riyadh
pladis,f8f10cb2e867d457,Key Account Regional Sales Manager,Jeddah
rqconsultancy,64fd43c3b5dae340,Senior Full Stack Developer,Ad-Dawadimi
webook.com,c6d6d4ddfa8f68cd,Data Engineer,Riyadh
webook.com,ed4d3d1e32b512b5,Process Improvement Analyst,Riyadh
