name,key,title,location,jobType,posted,days_ago,rating,experience,salary,education,feed,link,Tools,Soft Skills,Industry Skills,description
Devoteam,4fa59cea31c69542,Lead Cloud Architect,Riyadh,"Permanent, Full-time, Contract",2 days ago,2,3.6,['14'],[],[],https://www.devoteam.com/jobs/114379696212189894,https://indeed.com/cmp/Devoteam,"['sql server', 'sql', 'cloud', 'postgresql', 'mysql', 'kubernetes', 'terraform']","['design', 'innovation', 'prioritization', 'responsibility', 'focus', 'interpersonal skills', 'communication']","['devops', 'cloud', 'ml', 'google cloud', 'logging', 'scripting', 'monitoring', 'machine learning', 'kubernetes']","we are entrepreneurs in disruptive technology, at devoteam, we deliver innovative technology consulting for business. digital transformakers, we are 7,000+ professionals across emea dedicated to ensuring our clients win their digital battle. we improve business performance making their companies truly digital. we advise our clients and build it infrastructure for digital, making sure people are along for the ride. devoteam middle east, we are the region's leading consulting firm delivering innovative business &amp; technology consulting &amp; solutions. our 14 years of existence anchored in technologies that enables our clients business to flourish, accordingly our focus is to help our clients' win the digital battle, adapted to our clients’ business challenges, with a unique consideration to its impact on their systems and structures. to know more about us, please visit: www.devoteam.com our mission is to build cultures of innovation at companies by transforming the way they work, by modernising their it infrastructure &amp; apps, and by elevating their customer experiences. as a premier google cloud partner, we do this by implementing innovative google cloud solutions and by leveraging cutting-edge ai &amp; machine learning technologies. devoteam g cloud’s certified cloud engineers build disruptive solutions on google cloud platform to give organisations a competitive advantage. we migrate and modernise legacy applications &amp; it infrastructure using cloud native solutions such as kubernetes, anthos and serverless solutions. we help our customers with their hybrid- and multi-cloud strategies and to get to actionable business insights faster, by accelerating their data &amp; analytics. together we create scalable, future-proof &amp; secure data journeys. and we build ai &amp; ml solutions on top of this data to help customers to create better customer experiences. next to that, we give the workplace of the future shape with solutions like google workspace. responsibilities: this position is a stakeholder-facing role and embodies the responsibility of capturing prioritization, and delivery of project expectations for all aspects of the projects you work on. you can lead technical customer workshops and design a solution meeting the customer requirements on all aspects of the project (governance, security, networking, billing, operations). you are an advocate for cloud adoption and enlighten customers in their cloud adoption strategy, no matter their cloud maturity. excellent communication and interpersonal skills: you have the ability to communicate tasks, challenges, and results clearly to technical &amp; non-technical colleagues and customers. ability to understand both the business and technical requirements and apply existing, or develop new methodologies to satisfy those requirements you understand both business and technical priorities and have a realistic view of timelines and deliverables. you are able to guide and streamline technical tracks of a multidisciplinary team, composed of colleagues and customers. you advocate the use of cloud best practices in all aspects of your job and the deliverables of your team. you mentor and guide junior colleagues through their journey in the team and within the projects you collaborate on. expertise in operations in cloud and hybrid environments. expertise in security in cloud and hybrid environments. expertise in networking in cloud and hybrid environments (especially firewalling, routing &amp; dns) expertise of devops &amp; cloud automation using infrastructure as code (especially terraform) knowledge of containerized solutions (especially kubernetes) knowledge of micro services architecture knowledge of shell/bash scripting experience in it consulting knowledge of operational tooling for logging, monitoring &amp; backup knowledge of vmware knowledge of database technologies like postgresql, mysql and sql server knowledge of specific tools like terraform cloud, gitlab ci, cloud build.. knowledge of ldap &amp; active directory knowledge of interoperability technology (e.g. message oriented middleware, event hubs or similar) knowledge of cryptography (tls, ca, pki) an exciting job where innovation in technology is not a buzzword but a reality continuous training &amp; development of soft- and hard skills, including training at several google locations a competitive salary, inline with your profile a flexible package of extra-legal advantages that could include a company car, a fuel card, meal vouchers, a laptop, and health insurance, … an awesome team of colleagues &amp; regular team-building activities a ""googley"" well-equipped office close to brussels the ability to work with the world’s leading companies in technology and innovation."
Giza Systems,8458a1b76961b086,Senior Business Intelligence Engineer,Riyadh,,6 days ago,6,3.9,['5+'],[],['bachelor'],http://www.gulftalent.com/saudi-arabia/jobs/senior-business-intelligence-engineer-438923?utm_source=indeed&utm_medium=referral&utm_campaign=xml_feed,https://indeed.com/cmp/Giza-Systems,"['sql server', 'sql', 'hadoop', 'cloud', 'tableau', 'azure', 'aws', 'nosql', 'power bi', 'oracle']","['collaborative', 'communication skills', 'analysis', 'storytelling', 'design', 'written communication', 'presentation skills', 'focus', 'problem-solving', 'project management', 'integrity', 'accuracy', 'communication']","['data pipelines', 'cloud', 'big data', 'google cloud', 'etl', 'problem-solving skills', 'machine learning', 'data governance', 'project management', 'data analysis', 'data integration', 'data modeling', 'business intelligence']","the role job description - lead the design, development, and maintenance of bi reports, dashboards, and data visualizations using power bi and other bi tools (e.g., tableau, qlik). - collaborate with business leaders and cross-functional teams to identify data needs and define reporting requirements. - translate business needs into technical specifications, ensuring bi solutions align with business objectives. - conduct complex data analysis and modeling to uncover trends, patterns, and insights. - optimize and fine-tune power bi reports and dashboards for better performance and user experience. - lead efforts to establish bi best practices, including data governance, data quality, and reporting standards. - mentor and support junior bi analysts, providing technical guidance and fostering a collaborative learning environment. - develop and maintain data models, queries, and scripts using sql and other database tools to support bi applications. - ensure the accuracy and reliability of data in bi tools by overseeing the integrity of data pipelines and etl processes. - keep up to date with industry trends, best practices, and emerging technologies, with a particular focus on power bi advancements. requirements personal skills: - strong communication, interpersonal, and presentation skills. - ability to multi-task and work under pressure. - excellent command of english. - excellent verbal and written communication skills; influencing skills and ability to work effectively in a geographically dispersed team. technical skills: - bachelor's degree in computer science, information systems, data analytics, or a related field. advanced degrees are a plus. - 5+ years of experience in business intelligence, data analysis, or a related field. - strong expertise in power bi, with the ability to create complex dashboards, reports, and visualizations. deep knowledge of dax and power query is a must. - experience with other bi platforms (e.g., tableau, qlik) is highly desirable. - proficiency in sql for querying databases, along with experience in data modeling and database management (e.g., sql server, oracle). - proven experience in data analysis, storytelling with data, and creating actionable insights from large datasets. - strong understanding of etl processes and experience working with data integration tools. - excellent problem-solving skills and the ability to interpret complex data into clear, actionable recommendations. - experience collaborating with c-level executives and stakeholders to define data strategy and reporting needs. - ability to work independently and lead projects, with strong project management skills. - excellent communication and presentation skills, capable of translating technical data into business language for non-technical stakeholders. preferred qualifications: - experience in cloud-based data environments (e.g., azure, aws, google cloud) and modern data architectures. - familiarity with ai and machine learning models applied within bi environments. - experience with big data platforms (e.g., cloudera, hadoop) and nosql databases is a plus. - certification in power bi, tableau, or other bi tools. about the company giza systems, a leading systems integrator in the mea region, designs and deploys industry-specific technology solutions for asset-intensive industries such as the telecoms, utilities, oil and gas, hospitality and real estate among other market sectors. we help our clients streamline their operations and businesses through our portfolio of solutions, managed services, and consultancy practice. our team of 1000 professionals are spread throughout the region with anchor offices in cairo, riyadh, dubai, doha, nairobi, dar-es-salaam, abuja, kampala and new jersey, allowing us to service an ever-increasing client base in over 40 countries."
Varian Medical Systems,52222da28a07efcc,Software Installation Engineer,Riyadh,Full-time,6 days ago,6,3.8,['70'],[],['graduate'],https://onehealthineers.wd3.myworkdayjobs.com/en-US/externalonehealthineers/job/Riyadh-Saudi-Arabia/Software-Installation-Engineer_R-25871-1,"https://indeed.com/cmp/Varian,-A-Siemens-Healthineers-Company-1","['spark', 'sql']","['motivated', 'responsible', 'commitment', 'confidence']",['machine learning'],"together, we can beat cancer. at varian, a siemens healthineers company, we bring together the world's best talent to realize our vision of a world without fear of cancer. together, we work passionately to develop and deliver easy-to-use, efficient oncology solutions. we are part of an incredible community of scientists, clinicians, developers, researchers, professionals, and skilled specialists pushing the boundaries of what’s possible, to improve people’s lives around the world. we embrace a culture of inclusivity in which the power and potential of every individual can be unleashed. we spark ideas that lead to positive impact and continued success. if you want to be part of this important mission, we want to hear from you. software installation engineer the software installation engineer will be an enthusiastic, motivated and determined individual, perhaps looking for your first entry-level role in the high-tech cancer care environment, or maybe seeking a change in position to further your existing experience. this role is located in riyadh, saudi arabia. key responsibilities: in this challenging role, you will be responsible for on-site installation and upgrades of our oncology information systems and associated equipment. you will have the opportunity to travel within the emea region, it is estimated that each site install will take around 1 week. the sw installer will also be undertaking some weekend work as part of the responsibilities for this position include software upgrades, which can only be performed at weekends due to the nature of our industry, overall travel is high, in the region of up to 50-75%. you will be part of a high-performing team who are always ready to help each other and their colleagues in the field, ensuring we always provide customers with the exceptional level of service that they expect from varian. after receiving world-class training, you will be trusted with the installation, testing and handover of software products and associated equipment that will be used in our relentless fight against cancer. sw installers at varian work in small teams and should be independent and being able to solve different kinds of problems by themselves. there is a support structure which allows the installer to ask for advice, help or guidance at any time. minimum required skills and qualifications graduate of technical institute or university in computer science, biomedical engineering or related fields. good understanding of vmware, citrix, windows server and client technology is a definite advantage for the right person. comfortable working with domains, active directory, databases (ms sql) and fault-finding at a system level with the confidence to escalate support issues when necessary. you must be willing to travel up 50-75%. fluency in english, both written and spoken. have an appetite for learning new technology and how to install and test it to the highest standards. be comfortable working unsupervised and to be responsible for each installation task assigned to you in order to meet both customer and varian expectations, often under time pressure, in order to ensure patients are treated when expected. previous experience is advantageous, but we are looking for the right personalities that we can equip with the right skills to succeed. #li-osi #li-corp #li-remote varian is required to comply with all local and applicable regulations that may be associated with vaccine requirements for certain roles. fighting cancer calls for big ideas. we envision a world without fear of cancer. achieving this vision takes dedication and commitment from all of us, every single day. that's why we celebrate and value the distinctly beautiful and intersectional identities of each of our employees. we are a mirror of our patient-base, which allows us to innovate. big ideas come from everywhere, and the best ideas are fostered by our unique individual experiences. at varian, we encourage you to bring your whole self to work and believe your bold and authentic perspective will help to power more victories over cancer. #togetherwefight about us together, we can beat cancer. imagine a world without fear of cancer. we do, every day. varian medical systems is the world’s leading manufacturer of medical devices and software for treating and managing cancer. for more than 70 years, we have developed, built, and delivered innovative cancer care technologies and solutions for our clinical partners around the globe to help them treat millions of patients each year. taking an intelligent cancer care approach, we are harnessing advanced technologies like artificial intelligence, machine learning, and data analytics to advance cancer treatment and expand access to care to help patients become survivors. when you join varian, you become part of a global network of innovative and inspired minds working together across the globe. we keep the patient and our clinical partners at the center of our thinking as we power new victories in cancer care. because for cancer patients everywhere, their fight is our fight."
Empowering Energy,41fb5e2140c10c9b,AI/ML Engineer,Riyadh,Full-time,8 days ago,8,,['3+'],[],"['master', 'bachelor']",http://sa.indeed.com/job/aiml-engineer-41fb5e2140c10c9b,https://indeed.com/cmp/Empowering-Energy,"['tensorflow', 'numpy', 'pandas', 'llms', 'pytorch', 'python', 'scikit-learn']","['communication skills', 'design', 'innovation', 'decision-making', 'focus', 'problem-solving', 'communication']","['nlp', 'deep learning', 'data manipulation', 'llms', 'model deployment', 'ml', 'machine learning', 'feature engineering']","empowering energy is hiring an ai/ml engineer in riyadh, ksa!we’re seeking a skilled ai/ml engineer to design, implement, and fine-tune machine learning models, including large language models (llms), to drive impactful, data-driven solutions across our projects. role descriptionthis is a full-time, on-site role for an ai/ml engineer. the ideal candidate will manage end-to-end model development and deployment, with a focus on optimizing and fine-tuning models for performance, collaborating with cross-functional teams to build scalable ai solutions. responsibilities: develop, deploy, and fine-tune machine learning models, including large language models, for predictive and prescriptive analytics. analyze and process large datasets to derive actionable insights and support decision-making. collaborate with data engineers to ensure data readiness for training and evaluation. continuously enhance model performance through feature engineering, parameter tuning, and model re-training. design and maintain ai/ml pipelines for streamlined automation and model deployment. stay up-to-date with advancements in ai/ml and llm fine-tuning techniques to drive innovation. qualifications: bachelor’s or master’s degree in computer science, data science, ai/ml, or a related field. 3+ years of experience in ai/ml engineering, with expertise in machine learning frameworks (e.g., tensorflow, pytorch, scikit-learn). demonstrated experience in fine-tuning machine learning models and large language models. strong proficiency in python and experience with data manipulation libraries (e.g., pandas, numpy). experience in deploying models in production environments. knowledge of deep learning, nlp, or computer vision is a plus. excellent analytical, problem-solving, and communication skills. if you’re a proactive engineer passionate about leveraging ai and llms to tackle real-world challenges, apply today! job type: full-time"
Accounts Quality For Financial Consulting,05951412564537e1,AI/ML Engineer,Riyadh,Full-time,11 days ago,11,,['3+'],[],"['master', 'bachelor']",http://sa.indeed.com/job/aiml-engineer-05951412564537e1,https://indeed.com/cmp/Accounts-Quality-For-Financial-Consulting,"['tensorflow', 'cloud', 'pytorch', 'azure', 'aws', 'python', 'scikit-learn', 'gcp']","['collaboration', 'focus', 'design', 'accuracy']","['nlp', 'cloud', 'classification', 'model deployment', 'natural language processing', 'ml', 'data extraction', 'machine learning', 'extract']","job overview: we are seeking an innovative and skilled ai/ml engineer to join our team. in this role, you will design, build, and implement machine learning models that enhance document processing, data extraction, and validation within our financial auditing and accounting platform. your work will directly support accountants, auditors, and end users by automating key functions such as document classification, data validation, and error detection, helping streamline the accuracy and efficiency of our services. key responsibilities: 1. ai model development develop and deploy machine learning models for data extraction and validation from financial documents, such as invoices, receipts, and audit reports. implement optical character recognition (ocr) and natural language processing (nlp) techniques to automate data capture and processing. 2. document classification and processing build models to classify document types and extract relevant information, supporting features like color-coded error checking and automated validation against predefined data. enhance document submission workflows by enabling automated document recognition, validation, and feedback mechanisms. 3. data validation and auditing tools design algorithms that compare document data with accounting records, ensuring compatibility with formats like trial balances and financial reports. implement validation mechanisms with visual indicators (e.g., color coding discrepancies in reports) to highlight matched and mismatched entries. 4. collaboration and cross-functional support work closely with backend engineers and frontend developers to integrate machine learning models into the platform. collaborate with ux/ui designers to ensure models provide a seamless user experience. 5. continuous improvement and optimization monitor model performance, retrain models as needed, and optimize algorithms for efficiency and accuracy. stay updated with ai trends and integrate relevant advancements to maintain the platform's competitive edge. qualifications: educational background: bachelor’s or master’s degree in computer science, data science, machine learning, or a related field. experience: 3+ years of experience in ai/ml development, preferably with a focus on document processing or data extraction. technical skills: proficiency in python and ml libraries (e.g., tensorflow, pytorch, scikit-learn). experience with ocr tools (e.g., easyocr, tesseract, etc.) and nlp libraries. familiarity with cloud platforms (aws, gcp, or azure) for model deployment. job type: full-time"
Oivan Group Oy,994183e4e58f8c96,"Senior Data Engineer (Riyadh, on-site)",Riyadh,,12 days ago,12,,['4+'],[],"['master', 'bachelor']",https://t.gohiring.com/h/53a6625f24340be0e8501fc86e8b184ce6d1de3e99f7b115b5a4efb6caf42196?source=Indeed,https://indeed.com/cmp/Oivan-Group-Oy,"['sql', 'scala', 'hadoop', 'cloud', 'java', 'azure', 'aws', 'kafka', 'nosql', 'python', 'spark', 'gcp']","['mentorship', 'design', 'attention to detail', 'focus', 'problem-solving', 'integrity', 'passion', 'teamwork', 'communication']","['machine learning', 'data pipelines', 'cloud', 'problem-solving skills']","what we need we are looking for a senior data engineer to join our growing team. the ideal candidate will have extensive experience in data engineering, a passion for building robust data pipelines, and the ability to work collaboratively in a fast-paced environment. this role involves working closely with various teams to ensure data is efficiently prepared and processed for ai model development. what you'll do design, develop, and maintain scalable data pipelines to support ai model development. implement data solutions to handle large volumes of structured and unstructured data, including videos, audio, images, and text. collaborate with ai researchers, machine learning engineers, and software engineers to ensure data is available and ready for model training. ensure data quality, integrity, and security throughout the data lifecycle. optimize data processing workflows for performance and scalability. provide technical guidance and mentorship to junior data engineers. keep up to date with industry trends and best practices in data engineering and ai model development. what you have bachelor's or master's degree in computer science, data engineering, or a related field. 4+ years of experience in data engineering with a focus on building data pipelines. proficiency in data processing technologies such as apache spark, kafka, hadoop, and cloud platforms (aws, gcp, azure). strong programming skills in python, java, go, or scala. experience with sql and nosql databases. demonstrated ability to work on large-scale data projects and deliver results. excellent problem-solving skills and attention to detail. strong communication and teamwork skills. what we offer an international workforce to learn from and grow with – we have a diverse, multicultural workforce with nordic values a fair compensation package and a considerable annual leave of 25 days per annum. we support our staff to be with family at the most important time. partners with a newborn baby can have additional holidays. medical insurance depending on agreement opportunities for growth and enrichment through grow with oivan, our internal learning and development departments line devices mac or pc within a fixed company budget team building activities, movie nights, events who we are pdpl statement by submitting your application and cv, you give us consent to handle and store your personal information in our information systems according to the saudi arabian personal data protection law. this information will be processed in line with the legal requirements and in accordance with the principles of data privacy and protection."
Ma’aden,61f6dab4e925d263,"Senior Specialist, Reliability I",Ras Al-Khair,Full-time,12 days ago,12,4.0,[],[],[' ms '],https://fa-epod-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_xx/requisitions/preview/4293,https://indeed.com/cmp/Ma'aden,[],"['research', 'responsible', 'analysis', 'design', 'agility', 'decision making']","['monitoring', 'data analysis']","job title senior specialist, reliability reportingto superintendent, condition monitoring business unit/function phosphate bu / reliability management department rotating, cm and reliability strategy, mpc direct reports budget/size grade m10 job family reliability sub family position type regular role profile number job purpose responsible for the engineering review, design and analysis of condition-based maintenance or predictive maintenance (pdm) program for the ma’aden plant requirements. job holder is considered the pdm subject matter expert, knowledgeable of and capable to implement best practices, strategies and methods to increase overall equipment effectiveness. this includes routine / non routine activities, technical support, equipment inspection, data collection, analysis, provides corrective maintenance recommendation and implements reliability improvements. needs no supervision to handle routine jobs and minimum supervision for non-routine engineering and maintenance work. key accountabilities reliability, operation&amp; maintenance support alignment, implementation, and technical support to meeting the operational reliability level specified for the plant. assists plant maintenance department to implement site-wide maintenance strategy applying “lessons learned”. is highly diverse in diagnostics of all equipment with the scope of the pdm program. this includes analyses of data from routine data collection as well as the analyses required for on-line continuous monitoring such as the machine monitoring systems (mms’s) and other protection/ prediction systems. provides recommendations for corrective maintenance resulting from pdm analyses. leads in applying pdm techniques across plant, and in defining convenient scheduling of corrective maintenance to prevent unexpected equipment failures and to offer cost savings over routine or time-based equipment/component replacement. trouble shoots and resolves more complex technical problems in order to get the equipment back in running condition. assists in the maintenance or emergency repairs / inspections by providing technical assistance to area engineers, maintenance supervisors and technicians as assigned. participates, when assigned, in site inspections and safety, quality or production investigations, if required. collects and does engineering data analysis, evaluates conceptual engineering plans and prepares and evaluates the designs and plans according to specifications as related to pdm technologies. conducts chronic failure elimination / root cause analysis (rca) studies as required and follows recommendations implementation with concerned parties on equipment whose failure could have been predicted. reviews and ensures technical proposals for outsourced maintenance services for pdm have clear scope of work for routine operating mill activities. overseas pdm contractors and serves as technical point of contact. works with operation readiness team managing reading taking of asset baselines parameters and assists maintenance team during the cold commissioning, hot commissioning and start up activities. proposes revamping projects /capex projects to improve roll mill facility / equipment availability and participates in reviewing supervising and implementing the approved projects as related to pdm technologies.strives in implementing total productive maintenance (tpm), lean manufacturing (lm) and reliability excellence (rex) for pdm a cross the plant. health, safety &amp; environment (hse) adheres to hse regulations &amp; guidelines and maintain a safe working environment as per mshem set job safety analysis(jsa) procedure standards and maintain safe performance of all work. take appropriate action to maintain the workplace clean and tidy at all times in line with company standards.contribute in reporting near misses and incidents as well as site inspection and investigation. reports generation provides a role in the establishment and implementation of maintenance work control / performance monitoring procedures and key performance indicators (kpis). creates a monthly equipment health report for all equipment in the pdm program and distributes this report to all mill area management.ensures pdm schedules are accurately maintained and are correctly entered in eam as well as communicates to all concerned operation and maintenance focal points timely. minimum qualifications, experience and competencies minimum qualifications: university degree in mechanical engineering minimum experience: 6+ years of working knowledge of relevant engineering principles and practices in a plant or relevant industry in pdm field. experience with pdm technologies which includes but not limited to infrared, vibration analysis, infrared thermography, sound level measurements and oil analysis and knowledge of pdm tools uses and differences. at least iso cat-ii or cat-iii certification or asnt level-2 or level-3 or icm mlt-1 mla-1 or mle or irt level-1 or level-2 in one of predictive maintenance technologies preferably vibration or thermography or ultrasound or oil analysis. ma’aden high-performance competencies: works well in teams organizational awareness effective problem solving self-awareness proactivity ability to influence effective decision makinglearning agility skills: have knowledge in various condition monitoring portable and on-line systems with ability to use software tools to carry out analysis/reporting have knowledge in latest condition monitoring developments iiot, digital twins, genetic algorithms etc. data gathering techniques for organizing &amp; interpreting data and ability to accurately compile interpret and apply a variety of field notes, data tables and other information to engineering problems. computer literacy including but not limited to ms office software, pdm software / hardware and had an experience with a computerized maintenance management system (cmms). ability to communicate effectively in english both orally and in writing ability to read and understand technical writing and ability to understand and interpret complex and technical information. ability to establish and maintain effective working relationships. ability to present research findings in clear, objective, written report form."
Perfect Vision,db7dade836f4158c,AI Developer,Dammam,Full-time,12 days ago,12,3.4,[],[],"['master', 'bachelor']",http://sa.indeed.com/job/ai-developer-db7dade836f4158c,https://indeed.com/cmp/Perfect-Vision,"['tensorflow', 'numpy', 'pandas', 'hadoop', 'cloud', 'pytorch', 'java', 'keras', 'azure', 'aws', 'python', 'spark']","['communication skills', 'research', 'design', 'problem-solving', 'accuracy', 'communication']","['nlp', 'deep learning', 'data pipelines', 'cloud', 'data visualization', 'big data', 'natural language processing', 'google cloud', 'problem-solving skills', 'machine learning']","resident status: transferable supervisor/manager: reports to ceo we are seeking a skilled ai developer to join our team and drive the development of ai solutions that improve business processes and enhance user experiences. the ideal candidate will have experience with machine learning, natural language processing, and deep learning, and will be proficient in designing, developing, and implementing ai models and algorithms. key responsibilities: design and develop ai models and algorithms to solve complex problems across various domains. implement machine learning and deep learning models, fine-tuning and optimizing them for performance. collaborate with data scientists, engineers, and business stakeholders to understand project requirements and translate them into ai solutions. research, evaluate, and integrate new ai technologies and frameworks as needed. develop data pipelines, preprocess data, and create datasets for training ai models. test, monitor, and maintain ai models in production environments, ensuring stability and accuracy. document ai development processes, including model architecture, hyperparameters, and results. stay up-to-date with advancements in ai and machine learning and apply relevant trends and developments to ongoing projects. requirements: bachelor’s or master’s degree in computer science, data science, artificial intelligence, or related field. proven experience in ai development, with a strong understanding of machine learning, deep learning, and natural language processing. proficiency in programming languages such as python, r, or java, and experience with ai frameworks like tensorflow, pytorch, and keras. familiarity with data processing libraries (e.g., pandas, numpy) and data visualization tools. strong analytical and problem-solving skills with the ability to work independently and as part of a team. knowledge of cloud platforms (e.g., aws, google cloud, azure) and experience deploying ai models in cloud environments is a plus. excellent communication skills and the ability to translate complex ai concepts for non-technical stakeholders. preferred qualifications: experience with reinforcement learning, computer vision, or nlp. understanding of software engineering best practices, version control (git), and agile development methodologies. experience with big data technologies (e.g., hadoop, spark) is an added advantage. d business strategies. job type: full-time"
Giza Systems EG,3af1de517a1bc7b7,Senior Business Intelligence Engineer,Riyadh,,18 days ago,18,,['5+'],[],['bachelor'],https://www.gizasystemscareers.com/en/saudi-arabia/jobs/senior-business-intelligence-engineer-ksa-5205334/,https://indeed.com/cmp/Giza-Systems-Eg,"['sql server', 'sql', 'hadoop', 'cloud', 'tableau', 'azure', 'aws', 'nosql', 'power bi', 'oracle']","['collaborative', 'communication skills', 'analysis', 'storytelling', 'design', 'written communication', 'presentation skills', 'focus', 'problem-solving', 'project management', 'integrity', 'accuracy', 'communication']","['data pipelines', 'cloud', 'big data', 'google cloud', 'etl', 'problem-solving skills', 'machine learning', 'data governance', 'project management', 'data analysis', 'data integration', 'data modeling', 'business intelligence']","job description lead the design, development, and maintenance of bi reports, dashboards, and data visualizations using power bi and other bi tools (e.g., tableau, qlik). collaborate with business leaders and cross-functional teams to identify data needs and define reporting requirements. translate business needs into technical specifications, ensuring bi solutions align with business objectives. conduct complex data analysis and modeling to uncover trends, patterns, and insights. optimize and fine-tune power bi reports and dashboards for better performance and user experience. lead efforts to establish bi best practices, including data governance, data quality, and reporting standards. mentor and support junior bi analysts, providing technical guidance and fostering a collaborative learning environment. develop and maintain data models, queries, and scripts using sql and other database tools to support bi applications. ensure the accuracy and reliability of data in bi tools by overseeing the integrity of data pipelines and etl processes. keep up to date with industry trends, best practices, and emerging technologies, with a particular focus on power bi advancements. personal skills strong communication, interpersonal, and presentation skills. ability to multi-task and work under pressure. excellent command of english. excellent verbal and written communication skills; influencing skills and ability to work effectively in a geographically dispersed team. technical skills bachelor’s degree in computer science, information systems, data analytics, or a related field. advanced degrees are a plus. 5+ years of experience in business intelligence, data analysis, or a related field. strong expertise in power bi, with the ability to create complex dashboards, reports, and visualizations. deep knowledge of dax and power query is a must. experience with other bi platforms (e.g., tableau, qlik) is highly desirable. proficiency in sql for querying databases, along with experience in data modeling and database management (e.g., sql server, oracle). proven experience in data analysis, storytelling with data, and creating actionable insights from large datasets. strong understanding of etl processes and experience working with data integration tools. excellent problem-solving skills and the ability to interpret complex data into clear, actionable recommendations. experience collaborating with c-level executives and stakeholders to define data strategy and reporting needs. ability to work independently and lead projects, with strong project management skills. excellent communication and presentation skills, capable of translating technical data into business language for non-technical stakeholders. preferred qualifications: experience in cloud-based data environments (e.g., azure, aws, google cloud) and modern data architectures. familiarity with ai and machine learning models applied within bi environments. experience with big data platforms (e.g., cloudera, hadoop) and nosql databases is a plus. certification in power bi, tableau, or other bi tools. job details job location riyadh, saudi arabia company industry it services company type employer (private sector) job role engineering employment type employee job division integration preferred candidate career level mid career years of experience min: 5 max: 9 degree bachelor's degree"
Saudi Business Machines,ae39155a4f6c38de,Data Scientist,Saudi Arabia,,18 days ago,18,4.0,[],[],[],https://www.sbm.com.sa/career/data-scientist-0,https://indeed.com/cmp/Saudi-Business-Machines,"['tensorflow', 'sql', 'hadoop', 'cloud', 'pytorch', 'java', 'tableau', 'azure', 'aws', 'python', 'power bi', 'spark']","['responsible', 'organization', 'analytical skills', 'analysis', 'design', 'problem-solving', 'accuracy']","['nlp', 'statistical analysis', 'deep learning', 'data pipelines', 'cloud', 'big data', 'data visualization', 'distributed computing', 'natural language processing', 'google cloud', 'machine learning', 'data analysis', 'data cleaning']","as a data scientist, you will be responsible for analyzing data to solve complex problems and help the organization make data-driven decisions. you will develop models that predict trends and patterns, optimize processes, and help improve business performance. detailed responsibilities: analyze and interpret large and complex datasets to identify patterns, trends, and insights. build predictive models and machine learning algorithms to solve business problems. collaborate with business stakeholders to understand their requirements and translate them into data-driven solutions. use statistical techniques to validate hypotheses and assess the performance of models. design experiments and perform a/b testing to measure the impact of changes and make recommendations. develop data pipelines and automated workflows to ensure data availability and reliability for analysis. create data visualizations and reports to communicate findings and recommendations to non-technical stakeholders. continuously monitor and improve the accuracy of predictive models and analytics solutions. stay updated with the latest industry trends, tools, and techniques in data science and analytics. work with engineering teams to deploy machine learning models into production environments. collaborate with data engineers to ensure data quality and efficient data management. skills &amp; expertise: proficiency in programming languages such as python, r, or java for data analysis and modeling. strong experience with machine learning algorithms (e.g., decision trees, random forests, neural networks, clustering, regression). expertise in statistical analysis and predictive modeling. experience with data visualization tools (e.g., tableau, power bi, matplotlib). familiarity with big data tools and technologies (e.g., hadoop, spark, sql). strong understanding of data structures, data cleaning, and data transformation techniques. knowledge of cloud platforms (e.g., aws, google cloud, azure) is an advantage. excellent problem-solving and analytical skills. ability to communicate complex technical concepts to non-technical stakeholders. strong understanding of business operations and how data can improve business outcomes. preferred qualifications: experience working with deep learning frameworks (e.g., tensorflow, pytorch). knowledge of natural language processing (nlp) and computer vision techniques. experience with big data and distributed computing systems. prior experience working in industries such as finance, healthcare, or technology is a plus."
