name,key,title,location,jobType,posted,days_ago,rating,experience,salary,education,feed,link,Tools,Soft Skills,Industry Skills,description
Sasel Saudi,a37df3a27f046a16,Technical Office Manager (MEP Background),Riyadh,Contract,Just posted,0.0,,"['3', '12']",[],[],https://sasel-saudi.breezy.hr/p/d58a4611f13a-technical-office-manager-mep-background?source=indeed,https://indeed.com/cmp/Sasel-Saudi,[],"['responsibility', 'collaborative', 'design', 'coordination', 'communication', 'project management', 'planning']","['project management', 'metrics']","about the technical office manager position we as sasel saudi are looking for the technical office manager who will hold the responsibility for and management of all design reviews, processes, and procedures. manage and lead a multi-disciplinary engineering and design review team for project construction. the technical office manager will lead and manage procurement, project planning and contracts management teams as well while coordinating and liaising with stake holders on all projects related budgets, managerial &amp; design review decisions during the project's life cycle. responsibilities develop, implement, and refine project management processes to enhance efficiency and effectiveness. act as a central point of contact for project director, providing guidance and support as needed. coordination of all engineering design submittals, review technical submissions and design layouts as well as material submittals, work closely with internal teams to standardize project delivery methodologies and best practices. lead department heads and engineers by delegating work according to specialism, project priorities, technical challenges and contractual milestones. plan and maintain project budgets and schedule planning activities with team and managers. implement project review processes to assess performance, risks, and opportunities for improvement. develop and maintain reporting mechanisms to track key performance indicators (kpis) and project metrics. analyze project data to identify trends, areas for improvement, and opportunities to enhance service delivery. attend progress and technical meetings, discuss and suggest technical proposals. coordinate with quantity surveyors or payment appreciations and change orders. supervise the review and approvals of shop drawings, material submittals with respect to the project specification and standards. review construction schedule during the progress of site works. review list of deliverables (submittal of drawings, design and materials). liaise with the project director on the performance measures related to the technical part. review proposed sub-contractor(s) associated with the various engineering packages. review of subcontractors' invoices, when required for technical assistance. documenting project issues/conditions. maintaining organized and detailed project records. requirements bsc degree in mechanical engineering, a proven track record in major projects at least 3 years of experience as a technical office manager or relevant positions, proficiency in autocad and revit software for creating technical drawings and 3d models. a robust understanding of construction methods, materials, and building codes. minimum 12 years of experience in technical office engineering roles for construction projects, gcc experience is a must, with particular emphasis on work conducted within the kingdom of saudi arabia. full knowledge of all project cycles and stages, excellent communication and influencing skills, excellent spoken and written english, excellent skills on technical writing, highly collaborative and able to work across a variety of stakeholders, detail orientated, able to lead, manage and coordinate functions, excellent negotiating and project planning skills, good understanding of construction contracts."
Uber,ad1c849ee534f2fe,Rider Operations Manager,Riyadh,Full-time,Just posted,0.0,3.4,['1-2'],[],['bachelor'],https://tnl2.jometer.com/v2/job?jz=5wqzs6d73fae66408b6e05015cc44ad0b7328AQAAKAAAAABQ&iis=Job%20Board%20-%20Recruitment%20Marketing&iisn=Indeed%20Organic,https://indeed.com/cmp/Uber,['sql'],"['communication skills', 'attention to detail', 'decision-making', 'project management', 'initiative', 'collaboration', 'problem-solving', 'research', 'communication', 'analysis', 'written communication', 'analytical skills', 'critical thinking']","['project management', 'monitoring', 'metrics', 'critical thinking']","about the role uber is seeking a rider operations manager focusing on helping the consumer and driver experiences, including deep dive analysis to identify, develop, and launch solutions to optimize the experience based on identified pain points and opportunities. this role will also assist with developing the processes and tools to bring more efficiency to the overall team's work. what you will do own and drive growth initiatives: lead strategic projects to boost demand by leveraging data and market insights. global and long-term strategy: drive global initiatives and develop long-term strategies for sustained growth and operational excellence. optimize rider journey: oversee and enhance the entire rider journey, ensuring operational efficiency, increased engagement, and reduced churn. leverage data &amp; insights: analyze rider segments and behaviors to tailor experiences and drive continuous improvement. identify growth opportunities: identify partnerships and opportunities that drive growth, working with external partners to secure deals and foster collaboration. enhance platform capabilities: collaborate with central and product teams to enhance platform features and technical solutions based on rider needs. performance monitoring: track and analyze key metrics to assess performance, adjusting strategies to optimize growth and experience. stakeholder collaboration: build and maintain relationships with internal teams and external partners to ensure alignment on strategies and goals. day to day bring your analytical a-game: you'll build project plans and case studies to better understand trends, provide useful insights, and track the productivity of initiatives to ensure we're driving toward the best possible outcomes. build insightful reports and presentations to communicate business performance &amp; strategic opportunities. creative thinking and problem-solving: deep dive into our biggest marketplace and core experience challenges and navigate high-touch issues through critical thinking and ideation. lead initiatives: you'll lead initiatives, strategies, and processes and work with other operations teams across the world to grow strategic and long-term opportunities. stakeholder management: you'll have to build strong relationships with external partners to understand their processes and seamlessly integrate them with the uber platform what you'll need bachelor's degree minimum 1-2 years of experience in a similar role fluent in english data-first problem solver with strong excel/data management strong verbal and written communication skills and capacity to manage internal and external stakeholders bonus points if experience in strategy, operations, user research, and project management strong attention to detail, a history of delivering high-quality output, experience taking initiative in a constantly changing work environment; resilience to overcome challenges and deliver during fluid conditions. analytical skills and data-driven decision-making; fluency in sql is a plus. penchant for problem-solving. the right person is energised by problems and loves to obsess about the details. you're a self-starter and collaborator. everywhere you go, you can't help but flex and stretch your critical thinking, pitching in as needed, but also knowing when to take control and lead a conversation with an engineer, a product manager, or a fellow operations team. speed, resourcefulness, and go-getter attitude. this team moves fast and usually operates in new spaces. you pick up things fast and run with them. ability to distil complex data into simple and digestible takeaways for team members, managers, and senior leaders. superior organisational skills and great follow-through on tasks"
AtkinsRéalis,5217231139a63464,HSE Engineer (Power Plants),Saudi Arabia,Full-time,Just posted,0.0,3.9,['10'],[],[' ms '],https://careers.atkinsrealis.com/job/hse-engineer-power-plants-in-site-office-jid-40378,https://indeed.com/cmp/Atkinsr%C3%A9alis,[],"['discipline', 'professional', 'design', 'communication', 'project management']","['project management', 'transform']","created by the integration of long-standing organizations dating back to 1911, atkinsréalis is a world-leading professional services and project management company dedicated to engineering a better future for our planet and its people. we create sustainable solutions that connect people, data and technology to transform the world's infrastructure and energy systems. we deploy global capabilities locally to our clients and deliver unique end-to-end services across the whole life cycle of an asset including consulting, advisory &amp; environmental services, intelligent networks &amp; cybersecurity, design &amp; engineering, procurement, project &amp; construction management, operations &amp; maintenance, decommissioning and capital. the breadth and depth of our capabilities are delivered to clients in key strategic sectors such as engineering services, nuclear, operations &amp; maintenance and capital. news and information are available at www.atkinsrealis.com or follow us on linkedin. we are looking for an hse engineer for the construction of multiple new gas fired power plants in the kingdom of saudi arabia. qualifications: the ideal candidate should be qualified in health, safety loss of prevention, environmental and security courses and have nabosh igd or its equivalent in a health and safety discipline with a minimum of 10 years of construction health and safety management. experience in large combined cycle power projects as safety officer. well versed in ms office and familiar with mis. should have good command in english communication skill should be well familiar with saudi arabian and international safety and security standards."
Quickplay,d58d58811571fc39,"Senior Manager, Customer Success",Riyadh,Full-time,Just posted,0.0,,['5-7'],[],['bachelor'],https://firstlightai.bamboohr.com/careers/426?source=indeed&src=indeed&postedDate=2024-10-07,https://indeed.com/cmp/Quickplay,[],"['communication skills', 'focus', 'curiosity', 'continuous learning', 'coordination', 'collaboration', 'prioritizing', 'problem-solving', 'passion', 'communication', 'planning', 'accountability']","['problem-solving skills', 'metrics']","about us: at quickplay we believe in transparency, fairness, and collaboration while we passionately work on some of the toughest use cases in over-the-top (ott) video, focused on massive scale and resilience. if you aspire to be part of a high-performing, learning-oriented, and caring culture - in a fast-paced growth environment, you’ve come to the right place. we are looking for an experienced customer success manager who is passionate about creating amazing customer experiences and delivering innovative products to some of the leading media, sports and entertainment brands globally. this role is ideal for someone who has a strong bias for action, is highly entrepreneurial and has a learning mindset. in this role, you will act as a program manager, strategist, customer advocate and executioner. you will leverage the full breadth of quickplay's resources across departments to drive success while working closely with the global head of customer success &amp; analytics. about the role- customer relationship management: build and maintain strong relationships with key customer stakeholders, acting as their primary point of contact for day-to-day program needs. proactively engage our customers by staying curious about their evolving business needs, challenges, and goals, in order to provide those customers with the best possible industry leading solutions. anticipate and address customer concerns or issues timely and effectively. customer onboarding and training: oversee the onboarding process for new customers, ensuring a smooth transition and successful implementation of products and/or services. support the development and delivery of customer training programs to maximize product adoption and usage. provide ongoing support and guidance to customers to drive value realization and roi. cross-functional collaboration: advocate within quickplay for customers within our engineering, product, and sales teams, inclusive of product enhancements and improvements. collaborate closely with sales, product, and marketing teams to align customer success initiatives with quickplay business objectives. build robust relationships with key stakeholders, such as product heads and engineering leaders, external technology partners, lending to seamless communication &amp; coordination throughout the customer lifecycle. value assurance and reporting: manage the timely, high-quality, and budget-compliant delivery of major development projects, including program management, reporting, and planning. monitor key performance metrics related to customer success, including customer satisfaction data, retention rates, and upsell/cross-sell opportunities. continuously oversee service delivery and quality across all device types and apps, identifying opportunities for improvement, and conducting regular performance evaluations both internally and with our customers. analyze application data, kpis and trends to identify areas for improvement and develop as actionable insights. prepare regular reports and presentations for senior management, highlighting achievements, challenges, and opportunities. success in this role requires- a learning mindset that lives our values: focus on impact! you have a strong sense of accountability, problem solving, leaning in and doing ""what it takes” even if outside your direct responsibilities in order to have a positive impact for our customers, our team, and quickplay as a company. stay curious! you are always striving to learn and explore new things, and seeking out root causes &amp; interdependencies. continuous learning and improvement is your catchphrase. be supportive! you understand and perpetuate the importance of collaboration. known to help your peers succeed, build trusting relationships, putting customers and the broader team's interests first. speak up! you have an obligation to dissent and let your voice be heard; believing that blameless interactions are best used to help you &amp; your colleagues grow. a passion for developing deep relationships with customers and helping them achieve their business goals. excellent project/program management toolkit including the ability to develop detailed work plans, lead problem-solving meetings, orchestrate internal teams to meet challenging deadlines and raise risks as needed. ability to work with and influence a highly-diverse cross functional team including software developers, data engineers and product managers. strong communication skills with the ability to synthesize complex information and deliver top-down messaging that varies by audience (e.g., customer executives vs. partner developers) intellectual curiosity and strategic thinking, translating insights from quickplay’s platform and industry trends into specific recommendations for customers. functional knowledge of software development methodology, with sufficient literacy to lead teams to deliver products with the support of technical leads. (nice to have) familiarity with the ott video ecosystem including technology stack and industry trends. about you- 5-7 years of progressive experience in a similar role or equivalent experience. experience working on technical topics including software development. proven experience in customer success management, account management or management consulting. must have thorough understanding of the software development life cycle (sdlc) processes, agile methodologies, and advocate for adherence to standards. excellent analytical and problem-solving skills. self-starter, ability to work with some ambiguity and comfort working cross functionally. ability to operate in a fast-paced environment, managing multiple projects simultaneously while prioritizing time and resources based on business impact. high emotional intelligence and humility. quick learner and ability to understand technology opportunities and challenges at a business level. experience interacting directly with customers and partners. excellent interpersonal, written, verbal and presentation communication skills. demonstrated passion and talent for technology. preferred: proficient in ott video domain and technologies. preferred bachelor of: business/information systems/engineering/math/science degree or equivalent experience."
NOV Inc.,e303acf000c67b0a,Sales Representative (Oil & Gas),Al Khobar,Full-time,Just posted,0.0,3.8,"['5', '150']",[],[],https://egay.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/30576,https://indeed.com/cmp/Nov-ecb016fc,[],"['communication skills', 'responsible', 'initiative', 'innovation', 'interpersonal skills', 'communication', 'written communication']",[],"note: please only apply if you have sufficient experience and skills required as per job description below. job summary: seeking a sales representative who will be responsible for generating profitable sales growth. the successfulcandidate will also be responsible for establishing new accounts, and maximizing customer satisfaction. primary responsibilities: establishes and maintains a good working relationship with customers by providing technical assistance,entertaining and frequent personal contact with customer’s. develops and presents proposals to customers to solicit sales of wss products. offer info attachments configuration same posting description for internal and external candidates provides technical guidance and sales support whenever necessary prepares forecast and budget for territory and monitors progress on a regular basis stays abreast of competitor’s products and services and assists in developing market and pricing strategy assists in preparing job specifications and in making presentations other duties as assigned behavioral skills/competencies: ability to interpret data and provide recommendations based on findings ability to advocate and inquire with the right balance to positively influence the team self-starter, willing to accept initiative and able to work independently excellent verbal and written communication skills excellent interpersonal skills in dealing with employees and customers experience/education/skill-set required: bs degree or equivalent experience minimum 5 years experience in similar role previous experience within technical sales, working with engineers, supply chain, procurement,petrochemical and oil &amp; gas operators preferred previous customer-facing experience general understanding of how environmental regulations are enforced english and arabic language proficiency every day, the oil and gas industry’s best minds put more than 150 years of experience to work to help our customers achieve lasting success. we power the industry that powers the world throughout every region in the world and across every area of drilling and production, our family of companies has provided the technical expertise, advanced equipment, and operational support necessary for success—now and in the future. global family we are a global family of thousands of individuals, working as one team to create a lasting impact for ourselves, our customers, and the communities where we live and work. purposeful innovation through purposeful business innovation, product creation, and service delivery, we are driven to power the industry that powers the world better. service above all this drives us to anticipate our customers’ needs and work with them to deliver the finest products and services on time and on budget."
AtkinsRéalis,7a1c6327069df152,Power Plant Contract and Planning Engineer,Saudi Arabia,Full-time,Just posted,0.0,3.9,"['13', '10']",[],"['bachelor', ' ms ']",https://careers.atkinsrealis.com/job/power-plant-contract-and-planning-engineer-in-site-office-jid-40376,https://indeed.com/cmp/Atkinsr%C3%A9alis,[],"['responsible', 'professional', 'design', 'project management', 'planning']","['project management', 'monitoring', 'transform']","created by the integration of long-standing organizations dating back to 1911, atkinsréalis is a world-leading professional services and project management company dedicated to engineering a better future for our planet and its people. we create sustainable solutions that connect people, data and technology to transform the world's infrastructure and energy systems. we deploy global capabilities locally to our clients and deliver unique end-to-end services across the whole life cycle of an asset including consulting, advisory &amp; environmental services, intelligent networks &amp; cybersecurity, design &amp; engineering, procurement, project &amp; construction management, operations &amp; maintenance, decommissioning and capital. the breadth and depth of our capabilities are delivered to clients in key strategic sectors such as engineering services, nuclear, operations &amp; maintenance and capital. news and information are available at www.atkinsrealis.com or follow us on linkedin. we are looking for a planning lead for the construction of multiple gas fired power plants in ksa, responsible for the planning, schedule monitoring, cost control and contract administration support. qualifications: with a bachelor's degree in engineering approved by saudi council of engineers is required minimum 13 years of experience in contract and planning, scheduling, budget and cost control of large projects with a minimum 10 years in combined cycle and thermal power projects. proficiency in primavera planning &amp; scheduling software and contract administration for resolution of claims and variation order if any. well versed with fidic’s turnkey / epc contracts and proficient in ms office."
Devoteam,df7aa0af3c2dce32,Lead Cloud Architect,Riyadh,"Permanent, Full-time, Contract",Just posted,0.0,3.6,['14'],[],[],https://www.devoteam.com/jobs/125249972151952070,https://indeed.com/cmp/Devoteam,"['kubernetes', 'cloud', 'sql server', 'terraform', 'postgresql', 'mysql', 'sql']","['focus', 'responsibility', 'design', 'innovation', 'interpersonal skills', 'prioritization', 'communication']","['kubernetes', 'ml', 'google cloud', 'monitoring', 'cloud', 'logging', 'devops', 'machine learning', 'scripting']","we are entrepreneurs in disruptive technology, at devoteam, we deliver innovative technology consulting for business. digital transformakers, we are 7,000+ professionals across emea dedicated to ensuring our clients win their digital battle. we improve business performance making their companies truly digital. we advise our clients and build it infrastructure for digital, making sure people are along for the ride. devoteam middle east, we are the region's leading consulting firm delivering innovative business &amp; technology consulting &amp; solutions. our 14 years of existence anchored in technologies that enables our clients business to flourish, accordingly our focus is to help our clients' win the digital battle, adapted to our clients’ business challenges, with a unique consideration to its impact on their systems and structures. to know more about us, please visit: www.devoteam.com our mission is to build cultures of innovation at companies by transforming the way they work, by modernising their it infrastructure &amp; apps, and by elevating their customer experiences. as a premier google cloud partner, we do this by implementing innovative google cloud solutions and by leveraging cutting-edge ai &amp; machine learning technologies. devoteam g cloud’s certified cloud engineers build disruptive solutions on google cloud platform to give organisations a competitive advantage. we migrate and modernise legacy applications &amp; it infrastructure using cloud native solutions such as kubernetes, anthos and serverless solutions. we help our customers with their hybrid- and multi-cloud strategies and to get to actionable business insights faster, by accelerating their data &amp; analytics. together we create scalable, future-proof &amp; secure data journeys. and we build ai &amp; ml solutions on top of this data to help customers to create better customer experiences. next to that, we give the workplace of the future shape with solutions like google workspace. responsibilities: this position is a stakeholder-facing role and embodies the responsibility of capturing prioritization, and delivery of project expectations for all aspects of the projects you work on. you can lead technical customer workshops and design a solution meeting the customer requirements on all aspects of the project (governance, security, networking, billing, operations). you are an advocate for cloud adoption and enlighten customers in their cloud adoption strategy, no matter their cloud maturity. excellent communication and interpersonal skills: you have the ability to communicate tasks, challenges, and results clearly to technical &amp; non-technical colleagues and customers. ability to understand both the business and technical requirements and apply existing, or develop new methodologies to satisfy those requirements you understand both business and technical priorities and have a realistic view of timelines and deliverables. you are able to guide and streamline technical tracks of a multidisciplinary team, composed of colleagues and customers. you advocate the use of cloud best practices in all aspects of your job and the deliverables of your team. you mentor and guide junior colleagues through their journey in the team and within the projects you collaborate on. expertise in operations in cloud and hybrid environments. expertise in security in cloud and hybrid environments. expertise in networking in cloud and hybrid environments (especially firewalling, routing &amp; dns) expertise of devops &amp; cloud automation using infrastructure as code (especially terraform) knowledge of containerized solutions (especially kubernetes) knowledge of micro services architecture knowledge of shell/bash scripting experience in it consulting knowledge of operational tooling for logging, monitoring &amp; backup knowledge of vmware knowledge of database technologies like postgresql, mysql and sql server knowledge of specific tools like terraform cloud, gitlab ci, cloud build.. knowledge of ldap &amp; active directory knowledge of interoperability technology (e.g. message oriented middleware, event hubs or similar) knowledge of cryptography (tls, ca, pki) an exciting job where innovation in technology is not a buzzword but a reality continuous training &amp; development of soft- and hard skills, including training at several google locations a competitive salary, inline with your profile a flexible package of extra-legal advantages that could include a company car, a fuel card, meal vouchers, a laptop, and health insurance, … an awesome team of colleagues &amp; regular team-building activities a ""googley"" well-equipped office close to brussels the ability to work with the world’s leading companies in technology and innovation."
Kone,e3062af8a377abcd,Sales Engineer - Modernization,Riyadh,Full-time,Just posted,0.0,3.6,['5'],[],['bachelor'],https://kone.wd3.myworkdayjobs.com/en-US/Careers/job/Riyadh/Sales-Engineer---Modernization_R0642213-1,https://indeed.com/cmp/Kone,[],"['focus', 'negotiation', 'responsibility', 'collaborative', 'inspiring', 'collaboration', 'passion', 'communication']",[],"certified as a top employer; kone is dedicated to a better world of work and exhibits this through excellent people practices. we are committed to fostering a great work culture and inspiring the highest standards of quality and efficiency putting our people first and creating a workplace that nurtures collaboration, diversity, growth and wellbeing. it's time to make a move. join our flow. we are looking for an energetic and enthusiastic modernization sales engineer to proactively manage customer relationships, manage opportunities from current and new customers and close deals professionally in a way that maximizes kone’s order book and profitability. what will you do? customer relationship management: proactively develops and creates customer relationships in his/her area of responsibility accountable for developing kone position in his/her customer base or market area creates and communicates leads and sales opportunities for entire kone sales team (e.g. cross-selling) ensures customer satisfaction and solving complaints with the rest of kone team documents the customer and contact information, maintains customer data sell: accountable for leads, opportunities, orders and contracts to meet the sales budget and pricing targets validates that the contents of the order received from the customer are in line with the negotiation process outcome, including terms and conditions, quality and safety accountable for hand-over to installation, maintenance and/or engineering with complete and correct information maintains full information of opportunities, tasks and visits. timely and accurate reporting supporting the finance function in money collection. are you the one? minimum 2 - 5 years’ of experience in sales. bachelor’s degree in electrical or mechanical engineering. industries: elevators, hvac, construction and any engineering equipment. candidate will be based in jeddah handling jeddah &amp; madinah. ability to interpret and analyze customer needs. futuristic approach and passionate about new technologies and digitalization. passion for sales, with a proven track record and a strong customer focus.excellent arabic and english communication, presentation, and negotiation skills. at kone, we are focused on creating an innovative and collaborative working culture where we value the contribution of each individual. employee engagement is a key focus area for us and we encourage participation and the sharing of information and ideas. sustainability is an integral part of our culture and the daily practice. we follow ethical business practices and we seek to develop a culture of working together where co-workers trust and respect each other and good performance is recognized. in being a great place to work, we are proud to offer a range of experiences and opportunities that will help you to achieve your career and personal goals and enable you to live a healthy and balanced life. read more on www.kone.com/careers"
Dar Al Riyadh,f7c21a1ea77582d0,Project Control Engineer,Saudi Arabia,,Just posted,0.0,4.4,['10+'],[],"['master', 'bachelor']",https://careers.daralriyadh.com/#/JobDetails/340,https://indeed.com/cmp/Dar-Al-Riyadh,"['sap', 'oracle']","['communication skills', 'professional', 'collaborative', 'design', 'problem-solving', 'communication', 'analysis', 'written communication', 'planning', 'project management']","['problem-solving skills', 'project management', 'data analysis']","responsibilities: develop, maintain, and update comprehensive project schedules using project management software (e.g., primavera p6, ms project). define and analyze project milestones, critical paths, and key deliverables. coordinate with project managers, engineering, procurement, and construction teams to ensure alignment on project schedules. develop and maintain project cost estimates, budgets, and cost control systems. monitor and track project expenses, ensuring adherence to approved budgets. identify cost overruns and variances and recommend corrective actions. review and validate contractor invoices and progress claims. identify potential project risks and develop mitigation strategies. perform risk assessments and implement corrective actions to ensure timely project delivery. regularly update and communicate risk status to senior management. provide regular and accurate project performance reports, including schedule performance, cost performance, and earned value analysis. conduct project reviews and prepare executive-level reports for stakeholders. ensure that all project documentation is accurate, up-to-date, and aligned with organizational standards. collaborate closely with project managers, contractors, consultants, and other key stakeholders to ensure smooth project execution. provide expert advice and recommendations on project control matters. facilitate project meetings, including progress reviews, and provide actionable insights based on data analysis. lead and mentor junior project controls engineers and assist in their professional development. foster a collaborative team environment to drive continuous improvement. requirements: bachelor’s degree in engineering, construction management, project management, or a related field. (a master’s degree or professional certification is a plus.) 10+ years of experience in project controls or project management within [industry specific – e.g., oil &amp; gas, construction, infrastructure, etc.]. proven experience with large-scale, multi-disciplinary projects. advanced knowledge of project management and project control methodologies, including earned value management (evm), risk analysis, and cost control. proficiency in project control software tools such as primavera p6, ms project, or equivalent. solid understanding of construction processes, project delivery methods, and contracts (e.g., epc, design-build). strong analytical, organizational, and problem-solving skills. excellent verbal and written communication skills with the ability to interact with various stakeholders, including clients, contractors, and senior management. preferred skills: professional certification such as pmp (project management professional), pmi-sp (scheduling professional), or aace (association for the advancement of cost engineering) is highly desirable. experience with sap, oracle, or other enterprise resource planning (erp) systems is a plus. knowledge of lean construction principles and methodologies."
Data Services Saudi Arabia Limited,f7681aaf550c300c,"Data Center Chief Engineer, DCC Communities",Riyadh,Full-time,Just posted,0.0,3.5,['5'],[],"['master', 'bachelor']",https://www.amazon.jobs/jobs/2798692/data-center-chief-engineer-dcc-communities-?cmpid=DA_INAD200785B,https://indeed.com/cmp/Amazon.com,"['aws', 'cloud']","['mentorship', 'responsible', 'professional', 'design', 'innovation', 'analysis', 'flexibility', 'planning', 'project management']","['cloud computing', 'project management', 'cloud']","bachelor degree in electrical or mechanical engineering or equivalent extensive industry related experience with in-depth knowledge of ups, backup generator systems, and generic mechanical-room infrastructure min 5 years experience in leading critical facilities operation. aws infrastructure services owns the design, planning, delivery, and operation of all aws global infrastructure. in other words, we’re the people who keep the cloud running. we support all aws data centers and all of the servers, storage, networking, power, and cooling equipment that ensure our customers have continual access to the innovation they rely on. we work on the most challenging problems, with thousands of variables impacting the supply chain — and we’re looking for talented people who want to help. you’ll join a diverse team of software, hardware, and network engineers, supply chain specialists, security experts, operations managers, and other vital roles. you’ll collaborate with people across aws to help us deliver the highest standards for safety and security while providing seemingly infinite capacity at the lowest possible cost for our customers. and you’ll experience an inclusive culture that welcomes bold ideas and empowers you to own them to completion. we are looking for a detail-oriented individual to join our data center engineering operations team. this committed group works to maintain the critical physical infrastructure that supports amazon web services. as part of this team, you will ensure that the data center mechanical, electrical, and plumbing (mep) infrastructure operates at 100% availability. simultaneously, you will ensure delivery of first-class customer service to the teams and groups within the data centers. you will be responsible for ensuring that all electrical, mechanical, and fire safety equipment within the data center is operating at peak efficiency. this involves planned preventative maintenance of equipment, daily corrective work, and emergency response. you are expected to be a singular focal point for all facility operations and to support amazon within data centers that is owns and operates. in addition, you will manage large scale, high impact projects, and new region support, from conception to completion. your projects will involve large amounts of independent work. you will also need to collaborate with external support groups in local and global settings. these groups include engineering, automation, procurement, and finance. you will be tasked with creating and delivering on key milestones, obtaining and tracking quotes for all necessary costs, and documenting project results for future implementation at other facilities. in the performance of your duties, you will be expected to drive innovation and resiliency, while reducing operational costs in the facilities. key job responsibilities train and support the engineering team in their role of providing electrical and mechanical equipment troubleshooting and operations implement and execute site or equipment-specific training exercises. exercises cover, but are not limited to: stand-by diesel generators, switchgear, upss, pdus, ahus, chillers etc. oversee day-to-day operation and maintenance of mechanical and electrical equipment in data center sites operate independently, with limited direct management assist in the design and build-out of new facilities act as an escalation point for all facilities-related issues within the data center region. work ot hours as needed to support site stability perform root cause analysis of equipment failures troubleshoot and report facility and data sever-level events within internal service level agreements (sla) create and deploy standard practices for engineering operations technicians, chief engineers, and vendor support teams ensure all safety procedures are adhered to by vendors, and aws staff complete reports on weekly basis about the team diverse experiences aws values diverse experiences. even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. if your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying. why aws? amazon web services (aws) is the world’s most comprehensive and broadly adopted cloud platform. we pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to global 500 companies trust our robust suite of products and services to power their businesses. inclusive team culture here at aws, it’s in our nature to learn and be curious. our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. ongoing events and learning experiences, including our conversations on race and ethnicity (core) and amazecon (gender diversity) conferences, inspire us to never stop embracing our uniqueness. mentorship &amp; career growth we’re continuously raising our performance bar as we strive to become earth’s best employer. that’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional. work/life balance we value work-life harmony. achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. when we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud. experience in operations, and on-call support for data center facilities, or mission critical plants/production facilities with ability to demonstrate key electrical and mechanical competencies and theory master degree in a technical field - electrical engineering, mechanical engineering, industrial engineer or equivalent. project management experience"
