key,Tools,Month,Job Role
9db9c408ef9c5134,python,5,DATA ENGINEER
9db9c408ef9c5134,sql,5,DATA ENGINEER
9db9c408ef9c5134,ci/cd,5,DATA ENGINEER
9db9c408ef9c5134,azure,5,DATA ENGINEER
9db9c408ef9c5134,aws,5,DATA ENGINEER
9db9c408ef9c5134,cloud,5,DATA ENGINEER
0d5f78c6425da294,sql,5,DATA ENGINEER
0d5f78c6425da294,informatica,5,DATA ENGINEER
0d5f78c6425da294,cloud,5,DATA ENGINEER
bb6ec7ad334598ec,python,5,DATA ENGINEER
bb6ec7ad334598ec,oracle,5,DATA ENGINEER
bb6ec7ad334598ec,azure,5,DATA ENGINEER
bb6ec7ad334598ec,aws,5,DATA ENGINEER
bb6ec7ad334598ec,cloud,5,DATA ENGINEER
45cf8af51f565c2e,python,5,DATA ENGINEER
45cf8af51f565c2e,sql,5,DATA ENGINEER
45cf8af51f565c2e,java,5,DATA ENGINEER
45cf8af51f565c2e,cloud,5,DATA ENGINEER
4183935b495c93d4,mysql,5,DATA ENGINEER
4183935b495c93d4,elasticsearch,5,DATA ENGINEER
4183935b495c93d4,nosql,5,DATA ENGINEER
4183935b495c93d4,python,5,DATA ENGINEER
4183935b495c93d4,spark,5,DATA ENGINEER
4183935b495c93d4,postgresql,5,DATA ENGINEER
4183935b495c93d4,sql,5,DATA ENGINEER
4183935b495c93d4,kafka,5,DATA ENGINEER
4183935b495c93d4,aws,5,DATA ENGINEER
4183935b495c93d4,cloud,5,DATA ENGINEER
c77c087cc1b94f25,pandas,5,DATA ENGINEER
c77c087cc1b94f25,tableau,5,DATA ENGINEER
c77c087cc1b94f25,python,5,DATA ENGINEER
c77c087cc1b94f25,matlab,5,DATA ENGINEER
c77c087cc1b94f25,java,5,DATA ENGINEER
c77c087cc1b94f25,tensorflow,5,DATA ENGINEER
c77c087cc1b94f25,keras,5,DATA ENGINEER
ca3086796fe761ca,nosql,5,DATA ENGINEER
ca3086796fe761ca,python,5,DATA ENGINEER
ca3086796fe761ca,redshift,5,DATA ENGINEER
ca3086796fe761ca,spark,5,DATA ENGINEER
ca3086796fe761ca,scala,5,DATA ENGINEER
ca3086796fe761ca,sql,5,DATA ENGINEER
ca3086796fe761ca,kafka,5,DATA ENGINEER
ca3086796fe761ca,emr,5,DATA ENGINEER
ca3086796fe761ca,java,5,DATA ENGINEER
ca3086796fe761ca,hadoop,5,DATA ENGINEER
ca3086796fe761ca,aws,5,DATA ENGINEER
ca3086796fe761ca,cloud,5,DATA ENGINEER
7394d1eed5e38f1f,docker,5,DATA ENGINEER
7394d1eed5e38f1f,python,5,DATA ENGINEER
7394d1eed5e38f1f,sql,5,DATA ENGINEER
7394d1eed5e38f1f,javascript,5,DATA ENGINEER
7394d1eed5e38f1f,aws,5,DATA ENGINEER
7394d1eed5e38f1f,s3,5,DATA ENGINEER
e035baeaf8ac9cad,power bi,5,DATA ENGINEER
e035baeaf8ac9cad,python,5,DATA ENGINEER
e035baeaf8ac9cad,tableau,5,DATA ENGINEER
e035baeaf8ac9cad,vba,5,DATA ENGINEER
fb945b09845a0559,power bi,5,DATA ENGINEER
fb945b09845a0559,oracle,5,DATA ENGINEER
83037bc32335b5d0,python,5,DATA ENGINEER
83037bc32335b5d0,sql,5,DATA ENGINEER
83037bc32335b5d0,oracle,5,DATA ENGINEER
83037bc32335b5d0,aws,5,DATA ENGINEER
83037bc32335b5d0,cloud,5,DATA ENGINEER
7b21e80d3b2e6056,azure,5,DATA ENGINEER
7b21e80d3b2e6056,python,5,DATA ENGINEER
7b21e80d3b2e6056,java,5,DATA ENGINEER
7b21e80d3b2e6056,cloud,5,DATA ENGINEER
b0f8f8a0442b1a38,kubernetes,5,DATA ENGINEER
b0f8f8a0442b1a38,github,5,DATA ENGINEER
b0f8f8a0442b1a38,docker,5,DATA ENGINEER
b0f8f8a0442b1a38,python,5,DATA ENGINEER
b0f8f8a0442b1a38,jenkins,5,DATA ENGINEER
b0f8f8a0442b1a38,spark,5,DATA ENGINEER
b0f8f8a0442b1a38,java,5,DATA ENGINEER
b0f8f8a0442b1a38,aws,5,DATA ENGINEER
b0f8f8a0442b1a38,cloud,5,DATA ENGINEER
e35a855ffd83e98b,kubernetes,5,DATA ENGINEER
e35a855ffd83e98b,github,5,DATA ENGINEER
e35a855ffd83e98b,docker,5,DATA ENGINEER
e35a855ffd83e98b,python,5,DATA ENGINEER
e35a855ffd83e98b,jenkins,5,DATA ENGINEER
e35a855ffd83e98b,spark,5,DATA ENGINEER
e35a855ffd83e98b,java,5,DATA ENGINEER
e35a855ffd83e98b,aws,5,DATA ENGINEER
e35a855ffd83e98b,cloud,5,DATA ENGINEER
1d4d9fb3fec9e9df,python,5,DATA ENGINEER
1d4d9fb3fec9e9df,cassandra,5,DATA ENGINEER
1d4d9fb3fec9e9df,nosql,5,DATA ENGINEER
1d4d9fb3fec9e9df,sql,5,DATA ENGINEER
addd4c31b02b0dc7,mysql,5,DATA ENGINEER
addd4c31b02b0dc7,elasticsearch,5,DATA ENGINEER
addd4c31b02b0dc7,postgresql,5,DATA ENGINEER
addd4c31b02b0dc7,azure,5,DATA ENGINEER
addd4c31b02b0dc7,cloud,5,DATA ENGINEER
df68faa65a4af135,tableau,5,DATA ENGINEER
df68faa65a4af135,python,5,DATA ENGINEER
df68faa65a4af135,redshift,5,DATA ENGINEER
df68faa65a4af135,postgresql,5,DATA ENGINEER
df68faa65a4af135,sql,5,DATA ENGINEER
800e1d1426699a4d,python,5,DATA ENGINEER
800e1d1426699a4d,tensorflow,5,DATA ENGINEER
800e1d1426699a4d,keras,5,DATA ENGINEER
800e1d1426699a4d,github,5,DATA ENGINEER
b3e3e6966e937d16,kubernetes,5,DATA ENGINEER
b3e3e6966e937d16,pandas,5,DATA ENGINEER
b3e3e6966e937d16,scikit-learn,5,DATA ENGINEER
b3e3e6966e937d16,mlflow,5,DATA ENGINEER
b3e3e6966e937d16,docker,5,DATA ENGINEER
b3e3e6966e937d16,numpy,5,DATA ENGINEER
b3e3e6966e937d16,python,5,DATA ENGINEER
b3e3e6966e937d16,kubeflow,5,DATA ENGINEER
b3e3e6966e937d16,pytorch,5,DATA ENGINEER
b3e3e6966e937d16,tensorflow,5,DATA ENGINEER
b3e3e6966e937d16,keras,5,DATA ENGINEER
b3e3e6966e937d16,cloud,5,DATA ENGINEER
72a9a68fdf93207f,docker,5,DATA ENGINEER
72a9a68fdf93207f,python,5,DATA ENGINEER
72a9a68fdf93207f,sql,5,DATA ENGINEER
72a9a68fdf93207f,postman,5,DATA ENGINEER
72a9a68fdf93207f,java,5,DATA ENGINEER
72a9a68fdf93207f,javascript,5,DATA ENGINEER
72a9a68fdf93207f,cloud,5,DATA ENGINEER
710613814e9a56a1,gcp,5,DATA ENGINEER
710613814e9a56a1,javascript,5,DATA ENGINEER
710613814e9a56a1,aws,5,DATA ENGINEER
710613814e9a56a1,cloud,5,DATA ENGINEER
294310b1c7252545,azure,5,DATA ENGINEER
294310b1c7252545,aws,5,DATA ENGINEER
294310b1c7252545,cloud,5,DATA ENGINEER
eb13befe09b57766,kubernetes,5,DATA ENGINEER
eb13befe09b57766,mysql,5,DATA ENGINEER
eb13befe09b57766,mongodb,5,DATA ENGINEER
eb13befe09b57766,python,5,DATA ENGINEER
eb13befe09b57766,sql,5,DATA ENGINEER
eb13befe09b57766,azure,5,DATA ENGINEER
eb13befe09b57766,cloud,5,DATA ENGINEER
f18be16c0fc32db5,azure,5,DATA ENGINEER
f18be16c0fc32db5,aws,5,DATA ENGINEER
f18be16c0fc32db5,cloud,5,DATA ENGINEER
add5b6b74b151e69,tableau,5,DATA SCIENTIST
add5b6b74b151e69,databricks,5,DATA SCIENTIST
add5b6b74b151e69,mongodb,5,DATA SCIENTIST
add5b6b74b151e69,nosql,5,DATA SCIENTIST
add5b6b74b151e69,python,5,DATA SCIENTIST
add5b6b74b151e69,snowflake,5,DATA SCIENTIST
add5b6b74b151e69,sql,5,DATA SCIENTIST
add5b6b74b151e69,kafka,5,DATA SCIENTIST
add5b6b74b151e69,informatica,5,DATA SCIENTIST
add5b6b74b151e69,java,5,DATA SCIENTIST
add5b6b74b151e69,oracle,5,DATA SCIENTIST
add5b6b74b151e69,hadoop,5,DATA SCIENTIST
add5b6b74b151e69,azure,5,DATA SCIENTIST
add5b6b74b151e69,cloud,5,DATA SCIENTIST
4f51b9974ce3d5d0,aws,5,DATA SCIENTIST
4f51b9974ce3d5d0,cloud,5,DATA SCIENTIST
b9e92e81a4046e3c,python,5,DATA SCIENTIST
b9e92e81a4046e3c,nosql,5,DATA SCIENTIST
b9e92e81a4046e3c,sql,5,DATA SCIENTIST
562811603d8badce,tableau,5,DATA SCIENTIST
562811603d8badce,power bi,5,DATA SCIENTIST
562811603d8badce,sql,5,DATA SCIENTIST
562811603d8badce,informatica,5,DATA SCIENTIST
562811603d8badce,azure,5,DATA SCIENTIST
21229369f796b606,nosql,5,DATA SCIENTIST
21229369f796b606,python,5,DATA SCIENTIST
21229369f796b606,scala,5,DATA SCIENTIST
21229369f796b606,sql,5,DATA SCIENTIST
21229369f796b606,java,5,DATA SCIENTIST
21229369f796b606,aws,5,DATA SCIENTIST
bbcaba38eb88ff69,tableau,5,DATA SCIENTIST
bbcaba38eb88ff69,mongodb,5,DATA SCIENTIST
bbcaba38eb88ff69,python,5,DATA SCIENTIST
bbcaba38eb88ff69,snowflake,5,DATA SCIENTIST
bbcaba38eb88ff69,sql,5,DATA SCIENTIST
bbcaba38eb88ff69,sql server,5,DATA SCIENTIST
bbcaba38eb88ff69,cloud,5,DATA SCIENTIST
17ecc7d0bf39feed,tableau,5,DATA SCIENTIST
17ecc7d0bf39feed,power bi,5,DATA SCIENTIST
17ecc7d0bf39feed,python,5,DATA SCIENTIST
17ecc7d0bf39feed,excel,5,DATA SCIENTIST
17ecc7d0bf39feed,sql,5,DATA SCIENTIST
17ecc7d0bf39feed,powerpoint,5,DATA SCIENTIST
5c7e4999682eb88b,pytorch,5,DATA SCIENTIST
5c7e4999682eb88b,cloud,5,DATA SCIENTIST
55abec4b506dc5ed,python,5,DATA SCIENTIST
55abec4b506dc5ed,sql,5,DATA SCIENTIST
d54449ee936ef5f4,kubernetes,5,DATA SCIENTIST
d54449ee936ef5f4,azure,5,DATA SCIENTIST
d54449ee936ef5f4,aws,5,DATA SCIENTIST
d54449ee936ef5f4,cloud,5,DATA SCIENTIST
6056a430f4711776,python,5,DATA SCIENTIST
6056a430f4711776,spark,5,DATA SCIENTIST
c77c087cc1b94f25,pandas,5,DATA SCIENTIST
c77c087cc1b94f25,tableau,5,DATA SCIENTIST
c77c087cc1b94f25,python,5,DATA SCIENTIST
c77c087cc1b94f25,matlab,5,DATA SCIENTIST
c77c087cc1b94f25,java,5,DATA SCIENTIST
c77c087cc1b94f25,tensorflow,5,DATA SCIENTIST
c77c087cc1b94f25,keras,5,DATA SCIENTIST
efe5602ca4adb8c7,kubernetes,5,DATA SCIENTIST
efe5602ca4adb8c7,docker,5,DATA SCIENTIST
efe5602ca4adb8c7,python,5,DATA SCIENTIST
efe5602ca4adb8c7,java,5,DATA SCIENTIST
efe5602ca4adb8c7,azure,5,DATA SCIENTIST
efe5602ca4adb8c7,cloud,5,DATA SCIENTIST
9735cad192876db2,hugging face,5,DATA SCIENTIST
9735cad192876db2,llms,5,DATA SCIENTIST
9735cad192876db2,gcp,5,DATA SCIENTIST
9735cad192876db2,spacy,5,DATA SCIENTIST
9735cad192876db2,pytorch,5,DATA SCIENTIST
9735cad192876db2,azure,5,DATA SCIENTIST
9735cad192876db2,tensorflow,5,DATA SCIENTIST
9735cad192876db2,aws,5,DATA SCIENTIST
9735cad192876db2,cloud,5,DATA SCIENTIST
81e8e1eb8301400b,pytorch,5,DATA SCIENTIST
81e8e1eb8301400b,python,5,DATA SCIENTIST
81e8e1eb8301400b,tensorflow,5,DATA SCIENTIST
81e8e1eb8301400b,keras,5,DATA SCIENTIST
d976d0f81f4a6444,hugging face,5,DATA SCIENTIST
d976d0f81f4a6444,llms,5,DATA SCIENTIST
d976d0f81f4a6444,spacy,5,DATA SCIENTIST
d976d0f81f4a6444,python,5,DATA SCIENTIST
d976d0f81f4a6444,pytorch,5,DATA SCIENTIST
d976d0f81f4a6444,tensorflow,5,DATA SCIENTIST
b3e3e6966e937d16,kubernetes,5,DATA SCIENTIST
b3e3e6966e937d16,pandas,5,DATA SCIENTIST
b3e3e6966e937d16,scikit-learn,5,DATA SCIENTIST
b3e3e6966e937d16,mlflow,5,DATA SCIENTIST
b3e3e6966e937d16,docker,5,DATA SCIENTIST
b3e3e6966e937d16,numpy,5,DATA SCIENTIST
b3e3e6966e937d16,python,5,DATA SCIENTIST
b3e3e6966e937d16,kubeflow,5,DATA SCIENTIST
b3e3e6966e937d16,pytorch,5,DATA SCIENTIST
b3e3e6966e937d16,tensorflow,5,DATA SCIENTIST
b3e3e6966e937d16,keras,5,DATA SCIENTIST
b3e3e6966e937d16,cloud,5,DATA SCIENTIST
72a9a68fdf93207f,docker,5,DATA SCIENTIST
72a9a68fdf93207f,python,5,DATA SCIENTIST
72a9a68fdf93207f,sql,5,DATA SCIENTIST
72a9a68fdf93207f,postman,5,DATA SCIENTIST
72a9a68fdf93207f,java,5,DATA SCIENTIST
72a9a68fdf93207f,javascript,5,DATA SCIENTIST
72a9a68fdf93207f,cloud,5,DATA SCIENTIST
4c01a8b9893f9fe4,python,5,DATA SCIENTIST
8790ffc7c8d3c2fc,python,5,DATA SCIENTIST
8790ffc7c8d3c2fc,java,5,DATA SCIENTIST
8790ffc7c8d3c2fc,scala,5,DATA SCIENTIST
8790ffc7c8d3c2fc,sql,5,DATA SCIENTIST
c551a9132f021a12,python,5,DATA SCIENTIST
fb945b09845a0559,power bi,5,DATA SCIENTIST
fb945b09845a0559,oracle,5,DATA SCIENTIST
71262cd70810e49b,java,5,DATA SCIENTIST
71262cd70810e49b,sql,5,DATA SCIENTIST
a97ed96b3a9e551c,python,5,DATA SCIENTIST
a97ed96b3a9e551c,mlflow,5,DATA SCIENTIST
a97ed96b3a9e551c,kubeflow,5,DATA SCIENTIST
00d743de4f0a4820,tableau,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,power bi,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,python,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,pytorch,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,databricks,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,tensorflow,5,MACHINE LEARNING ENGINEER
21229369f796b606,nosql,5,MACHINE LEARNING ENGINEER
21229369f796b606,python,5,MACHINE LEARNING ENGINEER
21229369f796b606,scala,5,MACHINE LEARNING ENGINEER
21229369f796b606,sql,5,MACHINE LEARNING ENGINEER
21229369f796b606,java,5,MACHINE LEARNING ENGINEER
21229369f796b606,aws,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,tableau,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,power bi,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,python,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,sap,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,sql,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,oracle,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,sas,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,azure,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,cloud,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,kubernetes,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,github,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,docker,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,jenkins,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,spark,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,java,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,aws,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,cloud,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,mysql,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,elasticsearch,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,postgresql,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,azure,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,cloud,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,kubernetes,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,docker,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,python,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,java,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,azure,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,cloud,5,MACHINE LEARNING ENGINEER
1d4d9fb3fec9e9df,python,5,MACHINE LEARNING ENGINEER
1d4d9fb3fec9e9df,cassandra,5,MACHINE LEARNING ENGINEER
1d4d9fb3fec9e9df,nosql,5,MACHINE LEARNING ENGINEER
1d4d9fb3fec9e9df,sql,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,kubernetes,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,gcp,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,docker,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,jenkins,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,spark,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,postgresql,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,sql,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,kafka,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,java,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,oracle,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,ci/cd,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,aws,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,cloud,5,MACHINE LEARNING ENGINEER
4c01a8b9893f9fe4,python,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,kubernetes,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,github,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,docker,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,python,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,jenkins,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,spark,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,java,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,aws,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,cloud,5,MACHINE LEARNING ENGINEER
800e1d1426699a4d,python,5,MACHINE LEARNING ENGINEER
800e1d1426699a4d,tensorflow,5,MACHINE LEARNING ENGINEER
800e1d1426699a4d,keras,5,MACHINE LEARNING ENGINEER
800e1d1426699a4d,github,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,kubernetes,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,pandas,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,scikit-learn,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,mlflow,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,docker,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,numpy,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,python,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,kubeflow,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,pytorch,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,tensorflow,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,keras,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,cloud,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,docker,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,python,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,sql,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,postman,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,java,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,javascript,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,cloud,5,MACHINE LEARNING ENGINEER
e035baeaf8ac9cad,power bi,5,MACHINE LEARNING ENGINEER
e035baeaf8ac9cad,python,5,MACHINE LEARNING ENGINEER
e035baeaf8ac9cad,tableau,5,MACHINE LEARNING ENGINEER
e035baeaf8ac9cad,vba,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,pytorch,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,python,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,keras,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,kubernetes,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,gcp,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,docker,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,jenkins,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,spark,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,postgresql,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,sql,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,kafka,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,java,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,oracle,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,aws,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,cloud,5,MACHINE LEARNING ENGINEER
6056a430f4711776,python,5,MACHINE LEARNING ENGINEER
6056a430f4711776,spark,5,MACHINE LEARNING ENGINEER
59cf861a416a7205,power bi,6,DATA ANALYST
59cf861a416a7205,excel,6,DATA ANALYST
d5f401b42ed76b44,tableau,6,DATA ANALYST
d5f401b42ed76b44,excel,6,DATA ANALYST
d5f401b42ed76b44,sql,6,DATA ANALYST
d5f401b42ed76b44,java,6,DATA ANALYST
d5f401b42ed76b44,powerpoint,6,DATA ANALYST
983526ebd309687c,mysql,6,DATA ANALYST
983526ebd309687c,postgresql,6,DATA ANALYST
983526ebd309687c,sql,6,DATA ANALYST
983526ebd309687c,java,6,DATA ANALYST
983526ebd309687c,oracle,6,DATA ANALYST
983526ebd309687c,sql server,6,DATA ANALYST
773f32f8ac5a8a36,gcp,6,DATA ANALYST
773f32f8ac5a8a36,mysql,6,DATA ANALYST
773f32f8ac5a8a36,cassandra,6,DATA ANALYST
773f32f8ac5a8a36,mongodb,6,DATA ANALYST
773f32f8ac5a8a36,postgresql,6,DATA ANALYST
773f32f8ac5a8a36,java,6,DATA ANALYST
773f32f8ac5a8a36,azure,6,DATA ANALYST
773f32f8ac5a8a36,aws,6,DATA ANALYST
773f32f8ac5a8a36,cloud,6,DATA ANALYST
64312676d09ed485,tableau,6,DATA ANALYST
64312676d09ed485,power bi,6,DATA ANALYST
64312676d09ed485,python,6,DATA ANALYST
64312676d09ed485,excel,6,DATA ANALYST
64312676d09ed485,sql,6,DATA ANALYST
96c4eb8412793b0b,mysql,6,DATA ANALYST
96c4eb8412793b0b,python,6,DATA ANALYST
96c4eb8412793b0b,postgresql,6,DATA ANALYST
96c4eb8412793b0b,sql,6,DATA ANALYST
96c4eb8412793b0b,java,6,DATA ANALYST
96c4eb8412793b0b,oracle,6,DATA ANALYST
9070d214aaa51de0,mysql,6,DATA ANALYST
9070d214aaa51de0,nosql,6,DATA ANALYST
9070d214aaa51de0,mongodb,6,DATA ANALYST
9070d214aaa51de0,python,6,DATA ANALYST
9070d214aaa51de0,spark,6,DATA ANALYST
9070d214aaa51de0,postgresql,6,DATA ANALYST
9070d214aaa51de0,java,6,DATA ANALYST
9070d214aaa51de0,oracle,6,DATA ANALYST
9070d214aaa51de0,hadoop,6,DATA ANALYST
f2968cf1aa67a98b,tableau,6,DATA ANALYST
f2968cf1aa67a98b,sql,6,DATA ANALYST
f2968cf1aa67a98b,quicksight,6,DATA ANALYST
f2968cf1aa67a98b,oracle,6,DATA ANALYST
f2968cf1aa67a98b,aws,6,DATA ANALYST
30f47f5b8edf2d21,excel,6,DATA ANALYST
4aee5b82331ed305,power bi,6,DATA ANALYST
330c2155df62cc09,outlook,6,DATA ANALYST
330c2155df62cc09,excel,6,DATA ANALYST
330c2155df62cc09,powerpoint,6,DATA ANALYST
f87ec425609c9cad,excel,6,DATA ANALYST
ebc32382a9b47be9,outlook,6,DATA ANALYST
ebc32382a9b47be9,tableau,6,DATA ANALYST
ebc32382a9b47be9,power bi,6,DATA ANALYST
ebc32382a9b47be9,excel,6,DATA ANALYST
ebc32382a9b47be9,sql,6,DATA ANALYST
ebc32382a9b47be9,pyspark,6,DATA ANALYST
1220c1170411fbb0,power bi,6,DATA ANALYST
1220c1170411fbb0,python,6,DATA ANALYST
1220c1170411fbb0,vba,6,DATA ANALYST
1220c1170411fbb0,sql,6,DATA ANALYST
1220c1170411fbb0,c,6,DATA ANALYST
08dbf529ac16589f,tableau,6,DATA ANALYST
08dbf529ac16589f,excel,6,DATA ANALYST
08dbf529ac16589f,sql,6,DATA ANALYST
0d26f55d87a53d88,powerpoint,6,DATA ANALYST
664c1a7faa0d16af,tableau,6,DATA ANALYST
664c1a7faa0d16af,power bi,6,DATA ANALYST
664c1a7faa0d16af,sql,6,DATA ANALYST
664c1a7faa0d16af,oracle,6,DATA ANALYST
664c1a7faa0d16af,sql server,6,DATA ANALYST
9484387da326dac6,power bi,6,DATA ANALYST
9484387da326dac6,excel,6,DATA ANALYST
d75a629f02e1f6eb,tableau,6,DATA ANALYST
d75a629f02e1f6eb,power bi,6,DATA ANALYST
d75a629f02e1f6eb,sql,6,DATA ANALYST
d75a629f02e1f6eb,oracle,6,DATA ANALYST
d75a629f02e1f6eb,sql server,6,DATA ANALYST
ce1a74a064ee1406,excel,6,DATA ANALYST
ce1a74a064ee1406,sap,6,DATA ANALYST
c77c087cc1b94f25,pandas,6,DATA ANALYST
c77c087cc1b94f25,tableau,6,DATA ANALYST
c77c087cc1b94f25,python,6,DATA ANALYST
c77c087cc1b94f25,matlab,6,DATA ANALYST
c77c087cc1b94f25,java,6,DATA ANALYST
c77c087cc1b94f25,tensorflow,6,DATA ANALYST
c77c087cc1b94f25,keras,6,DATA ANALYST
ca3086796fe761ca,nosql,6,DATA ANALYST
ca3086796fe761ca,python,6,DATA ANALYST
ca3086796fe761ca,redshift,6,DATA ANALYST
ca3086796fe761ca,spark,6,DATA ANALYST
ca3086796fe761ca,scala,6,DATA ANALYST
ca3086796fe761ca,sql,6,DATA ANALYST
ca3086796fe761ca,kafka,6,DATA ANALYST
ca3086796fe761ca,emr,6,DATA ANALYST
ca3086796fe761ca,java,6,DATA ANALYST
ca3086796fe761ca,hadoop,6,DATA ANALYST
ca3086796fe761ca,aws,6,DATA ANALYST
ca3086796fe761ca,cloud,6,DATA ANALYST
20fc62ac4943f651,jira,6,DATA ANALYST
20fc62ac4943f651,sql,6,DATA ANALYST
f88d105c549e73aa,sql,6,DATA ANALYST
f88d105c549e73aa,excel,6,DATA ANALYST
f88d105c549e73aa,powerpoint,6,DATA ANALYST
17ecc7d0bf39feed,tableau,6,DATA ANALYST
17ecc7d0bf39feed,power bi,6,DATA ANALYST
17ecc7d0bf39feed,python,6,DATA ANALYST
17ecc7d0bf39feed,excel,6,DATA ANALYST
17ecc7d0bf39feed,sql,6,DATA ANALYST
17ecc7d0bf39feed,powerpoint,6,DATA ANALYST
39e51120b0a56304,excel,6,DATA ANALYST
6056a430f4711776,python,6,DATA ANALYST
6056a430f4711776,spark,6,DATA ANALYST
aa610c1f5f032eee,excel,6,DATA ANALYST
c8525fc43fd5cc34,c,6,DATA ANALYST
