posted,Experience,location,jobType,Education,description,name,title,feed
Posted 30+ days ago,10 - 12 Years,Riyadh,,Bachelor of Business Administration(Management),"Job DescriptionRoles & Responsibilities Job Summary: The Head ME Marketing is responsible for the marketing activities of Masimo products and services in the ME and for the management of country specific assigned projects  Duties & Responsibilities: • Develop and execute marketing plans for specific product lines, technologies and services, working closely with each Country and the corresponding stakeholders. • Develop, lead and execute product launch plans in the MENA. Define specific local needs to lead and ensure successful execution plans at targeted healthcare segments.• Develop Market Intelligence reporting documents, perform deep and thorough sales, market and data analysis, recommend market segmentation, targeting and positioning at a country level and care areas level.• Support upstream projects as needed. • Identify and engage Key Strategic Opinion Leaders. Develop and implement high quality continuing medical education programs at a pan-Middle East level as well as at country level. • Define, develop and execute specific high priority projects such as defining targeted audiences, best venues for specific digital campaigns and branding.• Develop programs to maximize customer engagement and lead generation, across the MENA and at a Country specific level. Track, document and report statistics and results from each initiative implemented, manage and assign leads within CRM systems, reporting results in time.• Coordinate, lead and develop Market Access Strategies and Processes, working closely with all corresponding stakeholders. • Proficient or rapidly become proficient in CRM software such as Salesforce.com.• Write and proofread documentation as needed.• Proficient or rapidly become proficient in content management and document control systems, such as Microsoft SharePoint and Oracle Agile PLM. Prepare documents for routing in document control system, as needed. Qualifications: • A minimum of 10 years of marketing/business marketing experience in medical device markets.• Experience in the fields of Hospital Automation, Hospital EHRs and Digital Healthcare is a strong positive asset• Experience with the SFDA and Middle East and International medical device regulatory processes or experience in highly regulated industries is required. • Experience in Market Access Strategies and programs is a positive asset• Prior experience with data analysis and business intelligence programs is a positive asset• Strong familiarity with product lifecycles and phase-in/phase out programs is required• Ability to work well within a team environment and independently• Results-oriented and positive ""can do"" attitude with a sense of urgency to get things done.• Excellent organizational, communication, and problem-solving skills.• Must be detail-oriented and flexible. Education:• University degree in Lifesciences, or engineering. MBA is a positive asset.• Fluent in Arabic and English is required. Other languages are a positive asset.",Masimo,Marketing Director,https://www.naukrigulf.com/marketing-director-jobs-in-riyadh-saudi-arabia-in-masimo-10-to-12-years-n-cd-10007511-jid-080724500108
Posted 3 days ago,3 - 5 Years,Eastern Province,,Bachelor of Education(Education),"Job DescriptionRoles & ResponsibilitiesGeneral Description   The College of Business Administration at Prince Mohammad Bin Fahd University (PMU) is seeking applications to fill a position in Management Information Systems at the rank of Assistant/ Associate/ or Full Professor. Candidates are expected to teach a wide variety of basic and advanced courses in their discipline. Full-time faculty members are also expected to attend faculty meetings and university events, serve on committees, and engage in academic scholarship and professional development activities. Qualifications & Experience (Required)  Applicants with research interests and experience in one or more of the following areas are especially encouraged to apply:• Minimum of 2-years teaching experience in Business Analytics and post-graduation in Analytics, Python, Power BI, Tableau, Business Intelligence, MySQL and Machine learning including advanced excel. • Experience in using management applications/ tools, simulation techniques and innovative teaching methods like flipped classroom. • Be able to deliver ""microcredentials"" in analytics. • Active researcher in Analytics. • Ph.D. holders from AACSB Accredited universities will be preferred. • Excellent research record.  Candidates must have earned a doctorate degree in Business Analytics or a closely related field from an accredited Western residential university. The ideal candidate also exhibits the following characteristics; • Excellent oral and written English communication skills. • A minimum of three years of demonstrated teaching excellence in programs in which English is used as the language of instruction. • An active research record as evidenced by publications in refereed journals and at conferences. • A strong willingness to become engaged in service to the university and the community, and to participate in department, college, and university initiatives, especially as they relate to accreditation. • Strong cultural awareness and sensitivity. • Experience with AACSB accreditation is highly beneficial. • Familiarity with technology-infused academic environments is required. • Previous experiences in the Middle East in general and in GCC countries in particular are an added bonus. • Suitable candidates applying for a position of Associate / Full Professor, candidates must provide a letter of promotion from an academic institution with a documented due process to the rank of Associate / Full Professor.   Knowledge, Skills and Abilities (Required)   • Maintain an appropriate scholarly or professional development activity and to keep up to date with developments in the field as necessary to carry out the duties of the position. • Participate in the comprehensive advisement of students majoring in the College. • Contribute to the overall work of the College and/or equivalent external organizations by representing the institution and faculty on appropriate committees and groups. • Effectively contribute to the management and administrative processes and committee structures of the School, faculty, and College, as required. • Participate in, manage, or lead major initiatives or areas of work (as either sustained or one-time projects) that facilitate School, faculty, or College performance and accreditation, as required. • Participate in the recruitment, management, development, and mentoring of colleagues, as required. • And perform any and all other position-related duties as requested by Chair, Dean, Vice President, or President.   Duties and Responsibilities  General• Carry out the duties of the position in accordance with College values and standards and in line with College policies and procedures, upholding high professional standards and leading by example. • Work with our students as members of a learning community to provide world-class education and an excellent student experience. • Integrate the College value of inclusiveness into all appropriate aspects of the job, respecting the dignity and diversity of all members of the College community and of visitors to the College. • Promote the values of collegiality within the College community.  Teaching and other academic duties• Contribute at an appropriate level to school and faculty policy and practice in teaching and research. • Play a significant role in the design, development, and planning of courses and programs within the subject area as required. • Play a significant role in the review of courses and programs and in assessment, quality assurance, and quality enhancement as required. • Develop innovative approaches to learning and teaching as appropriate. • Provide timely feedback and assessment of coursework and examinations. • Provide general support and guidance to students, resolving issues and/or referring to specialist parties, where appropriate.  Remuneration and Benefits PMU offers an income tax-free compensation package, commensurate with rank and experience, including 12-month salary, PMU accommodation, annual vacation, and annual round-trip airfare to the home country, medical insurance and end of contract benefits.",Prince Mohammad Bin Fahd University,"Assistant Professor, Business Analytics",https://www.naukrigulf.com/assistant-professor-business-analytics-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-prince-mohammad-bin-fahd-university-3-to-5-years-n-cd-10000966-jid-300824500341
Posted 30+ days ago,2 - 3 Years,Eastern Province,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesTechnological progress and scientific discoveries have made economic activity mostly knowledge-based and have accelerated growth. It is only possible to meet all the challenges thus imposed, through decisions that are mainly based on research and studies that take into consideration the problems but also anticipate future trends and global expectations. Decision makers are in dire need for research and in-depth and futuristic studies that produce enlightened recommendations and help make the most suitable choices, while avoiding risks and overcoming challenges.Prince Mohammad bin Fahd University strives to develop human intelligence, disseminate knowledge and find solutions based on research and scientific studies of problems experienced by societies. Based on its vision and mission in serving the local and international communities, and with the expertise, potential and facilities supporting scientific research and studies, and outreach activities, the University is inviting applications for the faculty positions in the Information Technology Department in the College of Computer Engineering and Science.  Qualifications & Experience (Required)  The quality of educational trainings and academic careers obtained by the Faculty Members for Information Technology in Western university is vital to PMU.  • A Ph.D. in Information Technology or related field from an accredited, reputable Western university. A Master's degree with good teaching experience may be considered especially in teaching freshman and sophomore courses and laboratory modules. • Candidates should have a minimum 2-3 years teaching experience after the terminal degree with good research experience, including publications in international Journals and Conferences. • Industrial experience is a Plus. • Candidates are expected to have excellent command of the English Language. • Candidates should be familiar with technology infused academic environments. • Previous experience in the  Middle East  or  GCC  countries is a plus.   In order to apply for a position of Associate / Full Professor, candidates must provide a letter of promotion from an academic institution with a documented due process to the rank of Associate / Full Professor.  Duties and Responsibilities  General• To carry out the duties of the position in accordance with College values and standards and in line with College policies and procedures, upholding high professional standards and leading by example. • To work with our students as members of a learning community to provide world-class education and an excellent student experience. • To integrate the College value of inclusiveness into all appropriate aspects of the job, respecting the dignity and diversity of all members of the College community and of visitors to the College. • To promote the values of collegiality within the College community.  Teaching• To contribute at an appropriate level to school and faculty policy and practice in teaching. • To play a significant role in the design, development, and planning of courses and programs within the subject area as required. • To play a significant role in the review of courses and programs and in assessment, quality assurance, and quality enhancement as required. • To develop innovative approaches to learning and teaching as appropriate. • To provide timely feedback and assessment of coursework and examinations. • To provide general support and guidance to students, resolving issues and/or referring to specialist parties, where appropriate.  Scholarly and Professional Development and Service• To maintain an appropriate scholarly or professional development activity and to keep up to date with developments in the field as necessary to carry out the duties of the position. • To participate in the comprehensive advisement of students majoring in the College. • To contribute to the overall work of the College and/or equivalent external organizations by representing the institution and faculty on appropriate committees and groups. • To effectively contribute to the management and administrative processes and committee structures of the School, faculty, and College, as required. • To participate in, manage, or lead major initiatives or areas of work (as either sustained or one-time projects) that facilitate School, faculty, or College performance and accreditation, as required. • To participate in the recruitment, management, development, and mentoring of colleagues, as required. • And to perform any and all other position-related duties as requested by Chair, Dean, Vice President, or President.  Knowledge, Skills and Abilities (Required)  Candidates are expected to have research interest and experience in teaching some of the following areas: • Mobile Application Development (iOS, Android platforms) • Network Administrations • Systems Administrations • Information Security • Ethical Hacking • Cloud computing • Database • Data Analytics • Business Intelligence",Prince Mohammad Bin Fahd University,"Full Professor, Information Technology",https://www.naukrigulf.com/full-professor-information-technology-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-prince-mohammad-bin-fahd-university-2-to-3-years-n-cd-10000966-jid-020224500302
Posted 30+ days ago,2 - 3 Years,Eastern Province,,Bachelor of Science(Computers),"Job DescriptionRoles & Responsibilities Technological progress and scientific discoveries have made economic activity mostly knowledge-based and have accelerated growth. It is only possible to meet all the challenges thus imposed, through decisions that are mainly based on research and studies that take into consideration the problems but also anticipate future trends and global expectations. Decision makers are in dire need for research and in-depth and futuristic studies that produce enlightened recommendations and help make the most suitable choices, while avoiding risks and overcoming challenges.Prince Mohammad bin Fahd University strives to develop human intelligence, disseminate knowledge and find solutions based on research and scientific studies of problems experienced by societies. Based on its vision and mission in serving the local and international communities, and with the expertise, potential and facilities supporting scientific research and studies, and outreach activities, the University is inviting applications for the faculty positions in the Information Technology Department in the College of Computer Engineering and Science.  Qualifications & Experience (Required)  The quality of educational trainings and academic careers obtained by the Faculty Members for Information Technology in Western university is vital to PMU.  • A Ph.D. in Information Technology or related field from an accredited, reputable Western university. A Master's degree with good teaching experience may be considered especially in teaching freshman and sophomore courses and laboratory modules. • Candidates should have a minimum 2-3 years teaching experience after the terminal degree with good research experience, including publications in international Journals and Conferences. • Industrial experience is a Plus. • Candidates are expected to have excellent command of the English Language. • Candidates should be familiar with technology infused academic environments. • Previous experience in the  Middle East  or  GCC  countries is a plus.   In order to apply for a position of Associate / Full Professor, candidates must provide a letter of promotion from an academic institution with a documented due process to the rank of Associate / Full Professor.  Duties and Responsibilities  General• To carry out the duties of the position in accordance with College values and standards and in line with College policies and procedures, upholding high professional standards and leading by example. • To work with our students as members of a learning community to provide world-class education and an excellent student experience. • To integrate the College value of inclusiveness into all appropriate aspects of the job, respecting the dignity and diversity of all members of the College community and of visitors to the College. • To promote the values of collegiality within the College community.  Teaching• To contribute at an appropriate level to school and faculty policy and practice in teaching. • To play a significant role in the design, development, and planning of courses and programs within the subject area as required. • To play a significant role in the review of courses and programs and in assessment, quality assurance, and quality enhancement as required. • To develop innovative approaches to learning and teaching as appropriate. • To provide timely feedback and assessment of coursework and examinations. • To provide general support and guidance to students, resolving issues and/or referring to specialist parties, where appropriate.  Scholarly and Professional Development and Service• To maintain an appropriate scholarly or professional development activity and to keep up to date with developments in the field as necessary to carry out the duties of the position. • To participate in the comprehensive advisement of students majoring in the College. • To contribute to the overall work of the College and/or equivalent external organizations by representing the institution and faculty on appropriate committees and groups. • To effectively contribute to the management and administrative processes and committee structures of the School, faculty, and College, as required. • To participate in, manage, or lead major initiatives or areas of work (as either sustained or one-time projects) that facilitate School, faculty, or College performance and accreditation, as required. • To participate in the recruitment, management, development, and mentoring of colleagues, as required. • And to perform any and all other position-related duties as requested by Chair, Dean, Vice President, or President.  Knowledge, Skills and Abilities (Required)  Candidates are expected to have research interest and experience in teaching some of the following areas: • Mobile Application Development (iOS, Android platforms) • Network Administrations • Systems Administrations • Information Security • Ethical Hacking • Cloud computing • Database • Data Analytics • Business Intelligence",Prince Mohammad Bin Fahd University,"Associate Professor, Information Technology",https://www.naukrigulf.com/associate-professor-information-technology-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-prince-mohammad-bin-fahd-university-2-to-3-years-n-cd-10000966-jid-020224500305
Posted 30+ days ago,3 - 4 Years,Riyadh,,Bachelor of Science(Computers),"Job DescriptionRoles & ResponsibilitiesAs a Reporting & Market Intelligence Analyst, you will play a critical role within the Strategic Development team, reporting directly to the Partnership Strategy Manager.Your primary responsibility will be to gather, analyze, and report on market data that will shape strategic decisions regarding our partnerships. Your expertise in market research, data analysis, and reporting will be vital in uncovering insights that will drive the success of our partnerships.Key Responsibilities Market Intelligence:• Conduct thorough research and analysis of industry trends, competitor activities, and market opportunities.• Stay informed of market conditions, regulatory changes, and other external factors that could impact strategic partnerships.Data Collection & Analysis:• Systematically collect data from various internal and external sources, ensuring its accuracy and relevance.• Use statistical tools to analyze data and identify significant patterns and trends.Reporting:• Develop regular reports on market findings and insights to support the strategic planning process.• Create and maintain dynamic BI dashboards that provide real-time data to the team and senior management.Strategic Support:• Collaborate with the Partnership Strategy Manager to translate market insights into actionable partnership strategies.• Support the strategic planning process with detailed market analysis reports and presentations.Collaborative Data Synthesis:• Work closely with other analysts and departments to compile comprehensive market intelligence reports.• Synthesize data from various teams to provide a holistic view of market intelligence.Feedback and Recommendations:• Provide feedback on current strategies and recommend changes or new directions based on market data.• Present data-driven insights and recommendations in team meetings and to senior stakeholders.",Salla,Reporting & Market Intelligence Analyst,https://www.naukrigulf.com/reporting-market-intelligence-analyst-jobs-in-riyadh-saudi-arabia-in-salla-3-to-4-years-n-cd-10008634-jid-310724500573
Posted 30+ days ago,3 - 6 Years,Riyadh,,Bachelor of Technology/Engineering,"Job DescriptionRoles & Responsibilities Senior Manager Data EngineeringPublicis Sapient has an outstanding opportunity for a senior data leader to join our business and assume a key role within the Data Engineering capability. This role will see the successful individual lead the charge in enterprise scale data engineering transformation programmes for our global clients. In addition, they will help to grow and shape data practice at Publicis Sapient into a world-class capability.Your Impact• Deliver state-of-the-art data solutions for a range of clients in KSA.• Lead PS transformation in superior engineering approach towards data• Help to develop state-of-the-art solutions that unlock the value of clients  data for their organization together with AI, machine learning and analytics teams• Bring tried and tested consulting skills honed in client facing roles• Engage with business and technology stakeholders all the way to C-Level, appropriately increasing/decreasing the level of detail for your audience• Provide and develop data practice through thought leadership, building accelerators and grooming/mentoring talent across PSThe role requires a hands-on technologist with expertise in Big Data, Cloud, Batch and Streaming based data solutions, providing strategic and tactical direction to teams and guide customers in their digital transformation journeys. The individual should have a strong programming background in technologies like Java/Scala/Python along with Spark and other related computing frameworks.As a data engineering practitioner, you will also have a strong point of view on and understanding of build vs. buy, performance considerations, hosting, business intelligence and reporting & analytics. Ideally, you will also have experience in integrating data with marketing scenarios like segmentation, targeting, consumer 360 view etc."",""  Your skills and experience :• Extensive experience in Data technologies across streaming and batch-oriented realms and cutting across data acquisition, storage, processing, consumption patterns in operational and analytical domains, and expertise in cloud related data services (AWS / Azure / GCP)• End to end data architecture skills including Analytics, ML and Activation tools in overall Data-driven Digital Business Transformation (DBT)• Have led technical Architecture, Design and Delivery of Big Data and Cloud Data solutions (AWS, Azure, GCP) for multiple projects• Expert in distributed data processing frameworks like Spark, Storm, Flink  across batch and streaming realms, programming languages preferably in Java/Scala and/or Python as secondary language and distributed messaging/streaming frameworks like Kafka, Pulsar, Google Pub/Sub, Azure EventHub, AWS Kinesis• Experience with NoSQL databases (Cassandra/HBase/MongoDB/ElasticSearch/Neo4j) and scalable analytical data stores like Snowflake, BigQuery, Redshift, Teradata• Knowledge of scalable data models that address a wide variety of consumption patterns including random-access, sequential access including necessary optimizations like bucketing, aggregating, sharding.• Experience of Performance tuning, optimisation and scaling solutions from a storage/processing standpoint• Experience with setting up data engineering practices across architecture, design, coding and quality assurance and deployment of such through industry-standard DevOps practices for CI/CD and leveraging tools like Jenkins/Bamboo, Maven, Junit, SonarQube, Terraform (one-click infrastructure setup), Kubernetes, containerization• Solid understanding of Data Governance, Data Security, Data Cataloguing and Data Lineage concepts (any tools experience in these areas like Collibra is preferred)• Have led data audits / assessment, defining data strategy and provide consulting skills to the clients• Lead proposals (RFPs) from solution, architecture, estimation and framework standpoint• Exhibit thought leadership in Data Engineering e.g. writing blogs, creating PoV s, possess knowledge of industry trends, attending/presenting in internal/external technical forums, mentorship etc• Excellent communication, presentation and collaboration skills• Lead / participate in Data CoE initiatives e.g. building accelerators, driving mindshare through blogs, point of views, industry participation, coaching/mentoring team members, and keeping abreast through continuous learning• We are looking for Arabic speakers or candidates who are willing to relocate/travel to Saudi Arabia "",""",Publicis Sapient,Senior Manager Data Engineering,https://www.naukrigulf.com/senior-manager-data-engineering-jobs-in-riyadh-saudi-arabia-in-publicis-sapient-3-to-6-years-n-cd-10006153-jid-260724500544
Posted 30+ days ago,12 - 14 Years,Saudi Arabia,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco s value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom s vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewWe are seeking a Sr Planning & Performance Analyst to plan and execute planning and performance management (P&PM) analytical activities. The planning group is responsible for providing the following:Weekly, monthly, quarterly and annual reporting of the overall performance of the organizationCreation of the ten-years investment plan, three-year business plan, mid-year and year-end accountability report and quarterly business reviewsMonthly monitoring of the departments, admin area and service line expenditure, analysis of variance and correction of errorsReview and consolidation of all performance input (transactions updates, KPIs, narratives, LoIs, risks)Key ResponsibilitiesThe Sr P&PM Analyst primary role is to handle along with the rest of the Planning Group the following tasks:Provides analytical findings & recommendations relating to P&PM tasks such as business plan preparation, performance tracking and measurement, and performance analysis and accountability reporting.Conducts special P&PM-related studies such as the development of performance initiatives and business cases, benchmarking, risk management, design and re-design of measurements, processes and workflows, and information system-related changes.Provides supervision, coordination and/or facilitation in the execution of regular and special tasks with other P&PM personnel, as well as mentorship on P&PM analytical practice.Performs other related staff and analytical duties, as assigned.Minimum RequirementsAs the successful candidate you will hold a Bachelor s degree in Business, Engineering, Accounting, Finance or related disciplines.You will have at least 12 years of relevant experience in Planning and Performance Management job roles.Work Experience candidates from these sources would be the primary target:Accountants, planners, and auditors.Skills candidate should have skills in a number of these areas:Solid knowledge and understanding of management accounting, finance, PowerPoint and Excel is required.Demonstrated capability and track record in the practice of planning & performance management and in the use of business intelligence tools are required.Possession of an advanced business degree (e.g., MBA) and/or relevant professional certification (e.g., CMA, CFA, CPA) is preferred.Excellent command of oral & written English.Working environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world s biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs one of the largest in the world.",Saudi Aramco,Sr. Planning & Performance Mgmt Analyst,https://www.naukrigulf.com/sr-planning-performance-mgmt-analyst-jobs-in-saudi-arabia-in-saudi-aramco-12-to-14-years-n-cd-10000003-jid-150724500047
Posted 30+ days ago,5 - 7 Years,Riyadh,,Bachelor of Business Administration(Management),"Job DescriptionRoles & Responsibilities Who Are We We Are Foodics! a leading restaurant management ecosystem and payment tech provider. Founded in 2014 with headquarter in Riyadh and offices across 5 countries, including UAE, Egypt, Jordan and Kuwait. We are currently serving customers and partners in over 35 different countries worldwide. Our innovative products have successfully processed over 6 billion (yes, billion with a B) orders so far! making Foodics one of the most rapidly evolving SaaS companies to ever emerge from the MENA region. Also Foodics has achieved three rounds of funding, with the latest raising $170 million in the largest SaaS funding round in MENA, boosting its innovation capabilities to better serve business owners.The Job in a Nutshell The Marketing Manager will play a pivotal role in establishing and expanding our brand presence in the KSA. This role requires a deep understanding of the F&B sector and involves close collaboration with the KSA stakeholders and sales teams. You will be responsible for devising and implementing comprehensive marketing strategies, managing budgets, leading campaigns, and driving community engagement.What Will You Do • Strategic Marketing Planning: Develop and execute marketing strategies tailored to the KSA market.• Budget Management: Oversee the marketing budget, ensuring efficient allocation and ROI optimization.• Campaign Management: Plan, execute, and monitor marketing campaigns across various channels.• Market Analysis: Conduct thorough market research to understand trends, competition, and opportunities in the F&B sector.• Sales Collaboration: Work closely with the sales team to align marketing efforts with sales objectives, providing necessary support to enhance sales performance.• Community Engagement: Manage community relations, enhancing brand visibility and customer loyalty.• Reporting: Regularly report on marketing campaign performance, market insights, and strategic adjustments.What Are We Looking For • Bachelor's or master's degree in marketing, Business Administration, or a related field.• 5-7 years of marketing experience, preferably in the F&B sector or a related industry.• Proven experience in market strategy, campaign management, and budgeting.• In-depth knowledge of the KSA market.• Strong project management and organizational skills.• Excellent communication, presentation, and leadership abilities.• Creative thinker with strong analytical skills.• Proficient in digital marketing strategy.• Ability to work under pressure and meet tight deadlines.• Proactive and self-motivated with a results-driven approach.• Fluency in Arabic and English.Who Will Excel  * Familiarity with the SaaS or in depth in the F&B industry is a plus.* In-depth knowledge of the KSA Market.What Are We Looking For • Bachelor s degree in Marketing, Statistics, Economics, or a related field. A Master s degree is a plus.• Minimum of 5 years of experience in marketing analysis, business intelligence, or a related field.• Strong expertise in statistical analysis and familiarity with statistical software (e.g., SPSS, SAS, R, Python).• Proficient in using CRM systems and marketing analytics tools (e.g., Google Analytics, Tableau).• Excellent skills in data visualization and making complex information accessible and understandable.• Strong analytical and critical thinking skills.• Excellent organizational and project management abilities.• Outstanding communication and presentation skills.• Ability to work independently and collaboratively in a fast-paced environment.• A proactive approach to identifying and solving problems.What We Offer You We believe you will love working at Foodics!• We have an inclusive and diverse culture that encourages innovation and flexibility in remote, in-office, and hybrid work setups.• We offer highly competitive compensation packages, including bonuses and the potential for shares.• Out of Country Work: We offer the option to work outside of your country of employment for up to 30 days annually.• We prioritize personal development and offer regular training and an annual learning stipend to tackle new challenges and grow your career in a hyper-growth environment.• Join a talented team of over 30 nationalities working in 14 countries, and gain valuable experience in an exciting industry.• We offer autonomy, mentoring, and challenging goals that create incredible opportunities for both you and the company.",Foodics,Marketing Manager,https://www.naukrigulf.com/marketing-manager-jobs-in-riyadh-saudi-arabia-in-foodics-5-to-7-years-n-cd-10007645-jid-050724500706
Posted 30+ days ago,2 - 7 Years,Saudi Arabia,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesThe Senior Business Analyst will be responsible for analyzing business processes, identifying areas for improvement, and implementing solutions to enhance efficiency and productivity.Responsibility:• The Senior Business Analyst will conduct in-depth analysis of business processes.• Identify areas for improvement within the organization.• Implement solutions to enhance efficiency and productivity.• Collaborate with stakeholders to gather requirements and feedback.• Provide recommendations for process optimization and automation.• Stay updated on industry trends and best practices in business analysis."",""requirements"":""Requirements: • Bachelor's degree in business administration or related field.• Strong analytical skills.• Excellent communication skills."",""translations"":[],""skills"":[""communication"",""powerpoint"",""problem-solving"",""business intelligence"",""data analysis""],",cyberani solutions,Business Analyst,https://www.naukrigulf.com/business-analyst-jobs-in-saudi-arabia-in-cyberani-solutions-2-to-7-years-n-cd-40001830-jid-040724500346
Posted 30+ days ago,4 - 6 Years,Riyadh,,"Bachelor of Commerce(Commerce), Bachelor of Business Administration(Management)","Job DescriptionRoles & ResponsibilitiesResponsibilities• Conduct day-to-day activities while ensuring compliance to policies and procedures • Contribute to the identification of opportunities for continuous improvement of systems, processes in line with leading practices • Establish working relationships with relevant internal stakeholders • Collect feedback from internal stakeholders on issues being faced and other requirements • Contribute to the preparation of progress reports directed to all relevant stakeholders to keep them informed of progress • Develop financial models to forecast economic and financial conditions leveraging latest financial and business trends, financial decisions, macroeconomic conditions, and microeconomic conditions • Conduct workshops with concerned functions to align on relevant products and services, collect relevant business units' needs, and request clarifications as needed • Perform data exploration of complex data sets as needed to analyze historical financial results, conduct variance analysis, identify trends, and draw out financial projections and conclusions • Oversee market research, data mining, business intelligence, and valuation comps (i.e., comparable company analysis) and provide insights on financial performance • Explore potential investment opportunities, evaluate capital expenditure and depreciation, define profit plans, and draw out recommendations • Assess financial statements and review relevant reports to evaluate accuracy of analyses and reports • Provide financial insights as needed to enable / supplement statistical analyses and interpretations Qualifications• 4+ years of experience in a Finance field• Bachelor s Degree in Finance / Statistics or equivalent is required",The Professionals,Lead Financial Analyst,https://www.naukrigulf.com/lead-financial-analyst-jobs-in-riyadh-saudi-arabia-in-the-professionals-4-to-6-years-n-cd-40001756-jid-240624500784
